grad(p):0,grad(p):1,grad(p):2
-6.78E-05,-6.96E-05,6.39E-20
-6.91E-05,-6.63E-05,3.68E-20
-6.98E-05,-6.28E-05,-4.88E-20
-6.97E-05,-5.92E-05,4.72E-20
-6.92E-05,-5.56E-05,-3.55E-20
-6.81E-05,-5.20E-05,4.61E-20
-6.67E-05,-4.85E-05,-3.48E-20
-6.51E-05,-4.51E-05,1.15E-20
-6.32E-05,-4.18E-05,-1.14E-20
-6.13E-05,-3.86E-05,1.18E-20
-5.93E-05,-3.56E-05,-1.19E-20
-5.73E-05,-3.27E-05,1.21E-20
-5.54E-05,-2.99E-05,1.23E-20
-5.36E-05,-2.73E-05,0
-5.18E-05,-2.48E-05,0
-5.02E-05,-2.24E-05,-2.65E-20
-4.86E-05,-2.01E-05,3.45E-20
-4.72E-05,-1.79E-05,0
-4.58E-05,-1.59E-05,0
-4.46E-05,-1.40E-05,-2.33E-20
-4.35E-05,-1.22E-05,2.45E-20
-4.25E-05,-1.06E-05,0
-4.16E-05,-9.15E-06,1.81E-20
-4.08E-05,-7.85E-06,-1.12E-23
-4.01E-05,-6.70E-06,-2.03E-20
-3.95E-05,-5.67E-06,-1.08E-20
-3.90E-05,-4.72E-06,-1.15E-20
-3.85E-05,-3.84E-06,2.75E-20
-3.81E-05,-2.98E-06,-1.63E-20
-3.78E-05,-2.13E-06,3.47E-21
-3.75E-05,-1.26E-06,0
-3.72E-05,-3.54E-07,-3.98E-21
-3.70E-05,5.43E-07,0
-3.68E-05,1.45E-06,2.31E-21
-3.66E-05,2.30E-06,2.47E-21
-3.65E-05,3.14E-06,2.66E-21
-3.64E-05,3.90E-06,2.89E-21
-3.63E-05,4.50E-06,7.77E-21
-3.62E-05,4.99E-06,-1.34E-20
-3.62E-05,5.31E-06,7.25E-21
-3.61E-05,5.45E-06,-5.87E-21
-3.61E-05,5.42E-06,4.24E-21
-3.60E-05,4.72E-06,1.15E-21
-3.60E-05,7.21E-07,-1.24E-21
3.69E-05,-2.64E-06,-2.00E-21
4.82E-05,-1.84E-05,-1.84E-21
6.07E-05,-3.66E-05,1.70E-21
6.64E-05,-4.67E-05,-8.01E-19
6.69E-05,-5.08E-05,7.44E-19
6.60E-05,-5.37E-05,-6.88E-19
6.47E-05,-5.62E-05,6.32E-19
6.27E-05,-5.85E-05,0
6.02E-05,-6.05E-05,0
5.73E-05,-6.22E-05,4.49E-24
5.40E-05,-6.39E-05,3.61E-21
5.04E-05,-6.55E-05,-3.35E-21
4.66E-05,-6.72E-05,0
4.24E-05,-6.88E-05,-1.84E-19
3.81E-05,-7.05E-05,1.66E-19
3.35E-05,-7.23E-05,1.54E-19
2.86E-05,-7.41E-05,-1.49E-19
2.36E-05,-7.60E-05,0
1.83E-05,-7.79E-05,0
1.27E-05,-8.00E-05,0
6.79E-06,-8.20E-05,0
5.90E-07,-8.40E-05,-1.31E-20
-5.95E-06,-8.59E-05,-9.19E-20
-1.28E-05,-8.76E-05,1.25E-20
-1.99E-05,-8.90E-05,-1.00E-20
-2.72E-05,-9.00E-05,9.27E-20
-3.46E-05,-9.06E-05,-8.66E-20
-4.19E-05,-9.06E-05,7.36E-20
-4.90E-05,-9.00E-05,0
-5.57E-05,-8.88E-05,0
-6.18E-05,-8.69E-05,6.24E-20
-6.70E-05,-8.44E-05,-6.04E-20
-7.14E-05,-8.14E-05,0
-7.49E-05,-7.80E-05,1.37E-20
-7.73E-05,-7.43E-05,6.63E-20
-7.88E-05,-7.03E-05,-6.51E-20
-7.94E-05,-6.62E-05,-5.01E-20
-7.92E-05,-6.21E-05,6.17E-20
-7.84E-05,-5.80E-05,-2.41E-20
-7.70E-05,-5.40E-05,-1.98E-22
-7.52E-05,-5.01E-05,-4.71E-20
-7.31E-05,-4.64E-05,5.86E-20
-7.08E-05,-4.28E-05,-2.34E-20
-6.84E-05,-3.94E-05,2.34E-20
-6.60E-05,-3.62E-05,-3.54E-20
-6.36E-05,-3.32E-05,3.58E-20
-6.12E-05,-3.03E-05,2.42E-20
-5.90E-05,-2.76E-05,-4.95E-20
-5.68E-05,-2.50E-05,2.54E-20
-5.48E-05,-2.26E-05,0
-5.30E-05,-2.03E-05,3.36E-20
-5.12E-05,-1.81E-05,-5.57E-20
-4.97E-05,-1.60E-05,3.62E-20
-4.82E-05,-1.40E-05,7.56E-21
-4.69E-05,-1.22E-05,7.90E-21
-4.57E-05,-1.06E-05,-4.14E-20
-4.46E-05,-9.08E-06,1.37E-23
-4.37E-05,-7.72E-06,3.66E-20
-4.28E-05,-6.54E-06,-1.94E-20
-4.21E-05,-5.50E-06,5.10E-21
-4.14E-05,-4.57E-06,5.46E-21
-4.09E-05,-3.72E-06,0
-4.04E-05,-2.92E-06,1.54E-20
-4.00E-05,-2.16E-06,-1.31E-20
-3.96E-05,-1.36E-06,-2.78E-23
-3.93E-05,-5.43E-07,0
-3.90E-05,2.84E-07,4.04E-21
-3.88E-05,1.11E-06,2.15E-21
-3.86E-05,1.94E-06,2.31E-21
-3.84E-05,2.75E-06,-1.92E-23
-3.83E-05,3.54E-06,8.06E-21
-3.82E-05,4.24E-06,-1.02E-20
-3.81E-05,4.79E-06,1.56E-21
-3.80E-05,5.19E-06,-3.38E-21
-3.80E-05,5.44E-06,1.64E-20
-3.79E-05,5.55E-06,-9.86E-21
-3.79E-05,5.47E-06,6.41E-21
-3.79E-05,4.70E-06,-1.16E-21
-3.79E-05,6.46E-07,-1.25E-21
2.76E-05,-7.79E-06,4.17E-21
4.39E-05,-2.87E-05,0
5.86E-05,-4.82E-05,9.06E-19
6.54E-05,-5.92E-05,-8.37E-19
6.65E-05,-6.39E-05,-3.02E-21
6.58E-05,-6.71E-05,2.79E-21
6.45E-05,-6.99E-05,6.58E-19
6.25E-05,-7.22E-05,-6.07E-19
5.99E-05,-7.42E-05,0
5.67E-05,-7.59E-05,-8.12E-21
5.31E-05,-7.75E-05,-4.80E-19
4.91E-05,-7.89E-05,4.47E-19
4.48E-05,-8.03E-05,-2.06E-19
4.02E-05,-8.18E-05,1.98E-19
3.53E-05,-8.33E-05,5.56E-21
3.01E-05,-8.48E-05,-1.65E-19
2.46E-05,-8.65E-05,3.07E-19
1.89E-05,-8.82E-05,-9.27E-22
1.29E-05,-9.00E-05,-1.33E-19
6.53E-06,-9.19E-05,-1.24E-19
-1.84E-07,-9.38E-05,1.16E-19
-7.27E-06,-9.56E-05,6.79E-21
-1.47E-05,-9.72E-05,1.01E-19
-2.25E-05,-9.86E-05,-8.95E-20
-3.06E-05,-9.96E-05,0
-3.88E-05,-0.00010004,0
-4.70E-05,-9.99E-05,-9.79E-21
-5.50E-05,-9.89E-05,-7.41E-20
-6.26E-05,-9.73E-05,1.32E-19
-6.96E-05,-9.49E-05,-6.74E-20
-7.57E-05,-9.18E-05,6.33E-20
-8.08E-05,-8.81E-05,-6.13E-20
-8.47E-05,-8.39E-05,-5.79E-20
-8.75E-05,-7.94E-05,3.53E-20
-8.92E-05,-7.47E-05,-2.72E-22
-8.99E-05,-6.99E-05,0
-8.96E-05,-6.51E-05,-1.26E-20
-8.85E-05,-6.04E-05,-2.39E-22
-8.67E-05,-5.58E-05,1.23E-20
-8.45E-05,-5.15E-05,-1.21E-20
-8.19E-05,-4.74E-05,-4.76E-20
-7.91E-05,-4.35E-05,2.39E-20
-7.62E-05,-3.99E-05,2.37E-20
-7.33E-05,-3.65E-05,-2.38E-20
-7.03E-05,-3.33E-05,1.18E-20
-6.75E-05,-3.03E-05,-1.22E-20
-6.48E-05,-2.75E-05,-6.09E-21
-6.22E-05,-2.49E-05,2.50E-20
-5.98E-05,-2.24E-05,-5.13E-20
-5.76E-05,-2.01E-05,5.27E-20
-5.55E-05,-1.79E-05,-6.67E-23
-5.37E-05,-1.58E-05,-2.12E-20
-5.19E-05,-1.39E-05,-1.46E-20
-5.04E-05,-1.20E-05,3.81E-20
-4.90E-05,-1.04E-05,-3.19E-20
-4.77E-05,-8.81E-06,-1.67E-20
-4.66E-05,-7.43E-06,1.75E-20
-4.56E-05,-6.23E-06,-4.60E-21
-4.47E-05,-5.15E-06,-1.95E-20
-4.39E-05,-4.22E-06,1.55E-20
-4.33E-05,-3.42E-06,5.46E-21
-4.27E-05,-2.67E-06,0
-4.22E-05,-1.95E-06,9.30E-21
-4.17E-05,-1.27E-06,-1.66E-20
-4.14E-05,-5.63E-07,-3.55E-21
-4.11E-05,1.85E-07,-3.77E-21
-4.08E-05,9.54E-07,-2.02E-21
-4.06E-05,1.71E-06,-1.75E-20
-4.04E-05,2.46E-06,1.64E-20
-4.02E-05,3.20E-06,-2.53E-21
-4.01E-05,3.92E-06,-2.70E-21
-4.00E-05,4.55E-06,1.02E-20
-3.99E-05,5.06E-06,-2.05E-20
-3.98E-05,5.40E-06,-3.41E-21
-3.98E-05,5.58E-06,5.51E-21
-3.97E-05,5.59E-06,-3.98E-21
-3.97E-05,5.45E-06,5.37E-21
-3.97E-05,4.72E-06,-4.43E-24
-3.97E-05,6.65E-07,5.06E-24
1.68E-05,-1.37E-05,-2.17E-21
3.88E-05,-4.02E-05,2.00E-21
5.51E-05,-6.09E-05,0
6.28E-05,-7.25E-05,8.68E-19
6.45E-05,-7.78E-05,-8.04E-19
6.42E-05,-8.13E-05,-7.37E-19
6.31E-05,-8.43E-05,1.37E-18
6.11E-05,-8.68E-05,-6.32E-19
5.84E-05,-8.87E-05,-2.27E-21
5.50E-05,-9.03E-05,8.41E-21
5.12E-05,-9.18E-05,-3.89E-21
4.69E-05,-9.30E-05,3.60E-21
4.22E-05,-9.43E-05,0
3.72E-05,-9.55E-05,-6.19E-21
3.18E-05,-9.69E-05,1.83E-19
2.61E-05,-9.83E-05,-1.70E-19
2.01E-05,-9.99E-05,-1.52E-19
1.36E-05,-0.00010151,1.47E-19
6.84E-06,-0.00010327,0
-4.00E-07,-0.00010506,0
-8.09E-06,-0.0001068,7.36E-21
-1.62E-05,-0.00010841,-6.87E-21
-2.48E-05,-0.00010972,0
-3.37E-05,-0.00011061,-1.02E-19
-4.29E-05,-0.00011093,9.13E-20
-5.21E-05,-0.00011051,-8.47E-20
-6.12E-05,-0.00010927,1.27E-21
-6.98E-05,-0.00010717,8.55E-20
-7.78E-05,-0.00010417,9.01E-21
-8.49E-05,-0.00010034,-7.56E-20
-9.08E-05,-9.58E-05,9.17E-22
-9.54E-05,-9.07E-05,6.18E-20
-9.87E-05,-8.52E-05,5.83E-20
-0.00010069,-7.96E-05,-4.96E-20
-0.00010139,-7.39E-05,4.03E-20
-0.00010098,-6.82E-05,-5.30E-20
-9.96E-05,-6.28E-05,6.39E-20
-9.75E-05,-5.76E-05,-6.29E-20
-9.48E-05,-5.27E-05,-1.21E-20
-9.16E-05,-4.81E-05,-1.20E-20
-8.83E-05,-4.39E-05,-7.17E-20
-8.47E-05,-3.99E-05,5.48E-22
-8.12E-05,-3.63E-05,1.23E-20
-7.77E-05,-3.30E-05,4.79E-20
-7.43E-05,-2.99E-05,-3.61E-20
-7.11E-05,-2.70E-05,4.87E-20
-6.80E-05,-2.44E-05,-1.86E-20
-6.52E-05,-2.19E-05,0
-6.25E-05,-1.96E-05,-3.22E-20
-6.01E-05,-1.74E-05,2.66E-20
-5.79E-05,-1.54E-05,0
-5.59E-05,-1.34E-05,2.12E-20
-5.41E-05,-1.16E-05,-2.21E-20
-5.24E-05,-9.90E-06,3.07E-20
-5.09E-05,-8.35E-06,-3.61E-20
-4.96E-05,-6.96E-06,2.10E-20
-4.84E-05,-5.72E-06,-3.54E-20
-4.74E-05,-4.63E-06,2.80E-20
-4.65E-05,-3.70E-06,-1.97E-20
-4.57E-05,-2.90E-06,1.57E-20
-4.50E-05,-2.20E-06,-5.56E-21
-4.44E-05,-1.57E-06,0
-4.39E-05,-9.57E-07,0
-4.34E-05,-3.56E-07,-1.00E-20
-4.31E-05,2.72E-07,1.07E-20
-4.27E-05,9.27E-07,1.91E-20
-4.25E-05,1.61E-06,-1.43E-20
-4.22E-05,2.32E-06,-1.76E-20
-4.21E-05,3.03E-06,2.12E-20
-4.19E-05,3.69E-06,1.02E-20
-4.18E-05,4.33E-06,-8.19E-21
-4.16E-05,4.89E-06,0
-4.16E-05,5.30E-06,1.58E-21
-4.15E-05,5.62E-06,3.43E-21
-4.14E-05,5.71E-06,-1.84E-21
-4.14E-05,5.63E-06,-9.97E-22
-4.14E-05,5.48E-06,2.17E-21
-4.14E-05,4.67E-06,-8.20E-21
-4.14E-05,6.05E-07,2.54E-21
3.99E-06,-2.04E-05,0
3.24E-05,-5.30E-05,-2.06E-21
4.99E-05,-7.43E-05,-9.73E-19
5.83E-05,-8.63E-05,8.99E-19
6.06E-05,-9.20E-05,-1.61E-21
6.09E-05,-9.59E-05,7.59E-19
6.00E-05,-9.91E-05,-7.05E-19
5.82E-05,-0.00010149,-2.54E-21
5.56E-05,-0.00010345,2.35E-21
5.22E-05,-0.00010501,-4.33E-21
4.83E-05,-0.00010634,3.99E-21
4.38E-05,-0.00010759,0
3.89E-05,-0.00010879,0
3.35E-05,-0.00011004,0
2.77E-05,-0.00011142,-5.84E-21
2.14E-05,-0.00011291,-1.73E-19
1.47E-05,-0.00011453,-3.83E-21
7.39E-06,-0.00011624,1.55E-19
-4.31E-07,-0.00011802,1.39E-19
-8.78E-06,-0.00011979,-2.63E-19
-1.77E-05,-0.00012138,1.14E-19
-2.72E-05,-0.00012267,7.07E-21
-3.71E-05,-0.00012349,0
-4.74E-05,-0.00012364,9.13E-20
-5.78E-05,-0.00012296,-9.24E-20
-6.81E-05,-0.00012133,-5.31E-21
-7.80E-05,-0.00011867,1.02E-20
-8.71E-05,-0.00011496,-9.61E-21
-9.53E-05,-0.00011027,0
-0.00010219,-0.00010472,7.61E-20
-0.00010761,-9.85E-05,-5.71E-20
-0.00011146,-9.19E-05,-6.11E-20
-0.00011375,-8.50E-05,7.98E-22
-0.00011455,-7.82E-05,1.13E-19
-0.00011399,-7.15E-05,-5.48E-20
-0.00011231,-6.51E-05,0
-0.00010971,-5.91E-05,0
-0.00010641,-5.36E-05,0
-0.00010262,-4.85E-05,-3.66E-20
-9.85E-05,-4.38E-05,1.26E-20
-9.43E-05,-3.95E-05,6.04E-20
-9.00E-05,-3.57E-05,1.21E-20
-8.58E-05,-3.21E-05,0
-8.18E-05,-2.89E-05,2.40E-20
-7.80E-05,-2.60E-05,-2.43E-20
-7.43E-05,-2.34E-05,0
-7.10E-05,-2.09E-05,2.49E-20
-6.79E-05,-1.86E-05,-2.55E-20
-6.50E-05,-1.65E-05,6.55E-21
-6.24E-05,-1.45E-05,0
-6.00E-05,-1.26E-05,0
-5.79E-05,-1.08E-05,-2.86E-20
-5.60E-05,-9.17E-06,5.95E-20
-5.42E-05,-7.64E-06,-3.10E-20
-5.27E-05,-6.25E-06,2.03E-20
-5.13E-05,-5.01E-06,-8.50E-21
-5.01E-05,-3.91E-06,-1.79E-20
-4.90E-05,-2.98E-06,-2.35E-20
-4.81E-05,-2.19E-06,1.99E-20
-4.73E-05,-1.54E-06,7.90E-21
-4.66E-05,-9.50E-07,0
-4.60E-05,-4.11E-07,0
-4.54E-05,9.03E-08,1.58E-20
-4.50E-05,5.83E-07,-1.35E-20
-4.46E-05,1.13E-06,-1.44E-20
-4.43E-05,1.73E-06,-5.23E-24
-4.40E-05,2.32E-06,1.86E-20
-4.38E-05,2.93E-06,-1.98E-23
-4.36E-05,3.57E-06,-2.39E-21
-4.34E-05,4.18E-06,-1.02E-20
-4.33E-05,4.75E-06,-4.31E-24
-4.32E-05,5.23E-06,2.38E-20
-4.31E-05,5.55E-06,-1.44E-20
-4.31E-05,5.80E-06,-8.65E-21
-4.30E-05,5.84E-06,1.68E-20
-4.30E-05,5.66E-06,-7.06E-21
-4.30E-05,5.45E-06,1.10E-21
-4.30E-05,4.60E-06,1.19E-21
-4.30E-05,5.78E-07,0
-1.07E-05,-2.74E-05,0
2.41E-05,-6.59E-05,0
4.24E-05,-8.73E-05,1.94E-21
5.15E-05,-9.93E-05,0
5.47E-05,-0.00010543,1.66E-21
5.58E-05,-0.00010975,7.80E-19
5.56E-05,-0.00011317,-7.22E-19
5.42E-05,-0.00011584,-6.63E-19
5.19E-05,-0.00011797,6.14E-19
4.87E-05,-0.00011975,0
4.49E-05,-0.00012134,-5.25E-19
4.03E-05,-0.00012284,4.80E-19
3.51E-05,-0.00012437,0
2.93E-05,-0.00012593,-3.21E-21
2.28E-05,-0.00012763,6.00E-21
1.57E-05,-0.00012945,-1.76E-19
7.94E-06,-0.00013132,1.65E-19
-5.29E-07,-0.00013326,-1.61E-19
-9.73E-06,-0.00013512,1.37E-19
-1.97E-05,-0.00013676,4.12E-21
-3.02E-05,-0.00013805,7.54E-21
-4.14E-05,-0.00013879,1.20E-19
-5.29E-05,-0.00013873,-2.11E-19
-6.47E-05,-0.00013771,9.94E-20
-7.64E-05,-0.00013558,-5.68E-21
-8.77E-05,-0.0001322,5.45E-21
-9.82E-05,-0.00012761,0
-0.00010762,-0.00012184,0
-0.00011557,-0.00011505,-7.11E-20
-0.00012183,-0.00010749,1.36E-19
-0.00012629,-9.94E-05,-1.37E-19
-0.00012889,-9.11E-05,6.17E-20
-0.00012973,-8.29E-05,0
-0.00012899,-7.50E-05,0
-0.00012689,-6.74E-05,0
-0.00012369,-6.05E-05,0
-0.00011967,-5.41E-05,5.10E-20
-0.00011507,-4.83E-05,-1.00E-19
-0.00011014,-4.32E-05,3.69E-22
-0.00010504,-3.85E-05,4.88E-20
-9.99E-05,-3.44E-05,4.80E-20
-9.49E-05,-3.07E-05,-4.81E-20
-9.01E-05,-2.74E-05,0
-8.55E-05,-2.44E-05,0
-8.13E-05,-2.18E-05,-6.03E-21
-7.73E-05,-1.93E-05,0
-7.36E-05,-1.71E-05,2.50E-20
-7.03E-05,-1.51E-05,-2.56E-20
-6.72E-05,-1.31E-05,0
-6.44E-05,-1.13E-05,-6.69E-21
-6.19E-05,-9.66E-06,6.91E-21
-5.97E-05,-8.09E-06,7.16E-21
-5.77E-05,-6.62E-06,-3.00E-20
-5.59E-05,-5.28E-06,6.25E-20
-5.43E-05,-4.06E-06,-3.27E-20
-5.29E-05,-2.97E-06,4.30E-21
-5.16E-05,-2.04E-06,0
-5.05E-05,-1.27E-06,0
-4.96E-05,-6.36E-07,-4.98E-21
-4.87E-05,-9.66E-08,-2.67E-21
-4.80E-05,3.41E-07,-2.25E-20
-4.74E-05,7.46E-07,2.39E-20
-4.69E-05,1.17E-06,-1.91E-20
-4.64E-05,1.59E-06,1.36E-20
-4.60E-05,2.02E-06,5.45E-21
-4.57E-05,2.50E-06,-1.75E-20
-4.54E-05,3.04E-06,1.46E-20
-4.52E-05,3.59E-06,-2.01E-20
-4.50E-05,4.13E-06,9.59E-21
-4.49E-05,4.68E-06,1.03E-20
-4.47E-05,5.15E-06,9.73E-21
-4.46E-05,5.55E-06,-1.20E-20
-4.46E-05,5.80E-06,0
-4.45E-05,5.92E-06,0
-4.45E-05,5.87E-06,-7.53E-21
-4.45E-05,5.72E-06,1.22E-20
-4.44E-05,5.43E-06,-4.40E-21
-4.44E-05,4.51E-06,-1.19E-21
-4.44E-05,5.83E-07,-6.42E-22
-2.32E-05,-3.29E-05,0
1.66E-05,-7.59E-05,0
3.52E-05,-9.70E-05,1.01E-18
4.51E-05,-0.00010939,-9.37E-19
4.95E-05,-0.00011655,0
5.16E-05,-0.00012184,-7.93E-19
5.22E-05,-0.00012616,7.37E-19
5.15E-05,-0.00012966,2.63E-21
4.95E-05,-0.00013262,-2.42E-21
4.66E-05,-0.00013525,0
4.26E-05,-0.00013763,0
3.78E-05,-0.00013992,3.84E-21
3.20E-05,-0.00014218,-3.51E-21
2.54E-05,-0.00014445,3.28E-21
1.79E-05,-0.00014678,-1.89E-19
9.50E-06,-0.00014909,1.79E-19
1.86E-07,-0.00015133,0
-1.00E-05,-0.00015343,4.82E-21
-2.11E-05,-0.00015521,8.86E-21
-3.30E-05,-0.00015648,-1.27E-19
-4.57E-05,-0.00015706,1.15E-19
-5.88E-05,-0.00015671,-1.42E-20
-7.23E-05,-0.00015519,0
-8.57E-05,-0.00015236,1.04E-19
-9.86E-05,-0.00014809,-9.23E-20
-0.00011066,-0.00014234,0
-0.00012147,-0.00013522,7.96E-20
-0.00013062,-0.00012689,-1.26E-21
-0.00013783,-0.00011765,-7.16E-20
-0.00014292,-0.00010785,0
-0.00014586,-9.78E-05,7.11E-20
-0.00014671,-8.79E-05,-6.11E-20
-0.00014571,-7.84E-05,-7.14E-21
-0.0001431,-6.95E-05,0
-0.0001392,-6.14E-05,6.64E-21
-0.00013432,-5.41E-05,-6.44E-21
-0.00012879,-4.75E-05,0
-0.00012286,-4.18E-05,-6.16E-21
-0.00011677,-3.68E-05,0
-0.00011068,-3.23E-05,0
-0.00010476,-2.85E-05,-5.95E-21
-9.91E-05,-2.51E-05,5.93E-21
-9.37E-05,-2.21E-05,0
-8.87E-05,-1.95E-05,3.01E-20
-8.40E-05,-1.71E-05,-4.86E-20
-7.97E-05,-1.50E-05,6.18E-21
-7.58E-05,-1.31E-05,3.14E-20
-7.22E-05,-1.13E-05,0
-6.90E-05,-9.60E-06,-6.54E-21
-6.61E-05,-8.04E-06,6.82E-21
-6.35E-05,-6.59E-06,-3.16E-20
-6.12E-05,-5.22E-06,2.17E-20
-5.91E-05,-3.95E-06,0
-5.73E-05,-2.81E-06,-3.54E-20
-5.57E-05,-1.77E-06,3.29E-20
-5.42E-05,-8.68E-07,0
-5.30E-05,-1.22E-07,0
-5.18E-05,4.73E-07,4.75E-21
-5.09E-05,9.66E-07,5.07E-21
-5.00E-05,1.35E-06,2.40E-20
-4.93E-05,1.67E-06,-1.99E-20
-4.87E-05,1.97E-06,-3.00E-21
-4.82E-05,2.25E-06,1.93E-20
-4.77E-05,2.57E-06,6.06E-24
-4.73E-05,2.93E-06,-1.65E-20
-4.70E-05,3.32E-06,1.90E-23
-4.67E-05,3.76E-06,-1.68E-20
-4.65E-05,4.24E-06,-7.89E-24
-4.63E-05,4.70E-06,3.02E-20
-4.62E-05,5.13E-06,-2.08E-20
-4.61E-05,5.56E-06,1.26E-20
-4.60E-05,5.86E-06,-1.21E-20
-4.59E-05,6.05E-06,1.30E-20
-4.58E-05,6.08E-06,0
-4.58E-05,5.93E-06,0
-4.58E-05,5.71E-06,-4.10E-21
-4.58E-05,5.34E-06,3.33E-21
-4.58E-05,4.44E-06,6.09E-22
-4.58E-05,6.14E-07,6.53E-22
-3.14E-05,-3.71E-05,1.22E-18
1.29E-05,-8.43E-05,1.09E-21
3.20E-05,-0.00010629,0
4.27E-05,-0.00011988,0
4.81E-05,-0.0001287,-1.70E-21
5.10E-05,-0.00013562,-8.05E-19
5.21E-05,-0.00014136,7.44E-19
5.16E-05,-0.00014627,-5.35E-21
4.96E-05,-0.00015061,-6.28E-19
4.63E-05,-0.00015444,5.87E-19
4.19E-05,-0.00015798,0
3.62E-05,-0.00016138,-4.94E-19
2.94E-05,-0.00016458,4.66E-19
2.13E-05,-0.00016766,-3.27E-21
1.22E-05,-0.0001706,-1.97E-19
1.86E-06,-0.00017331,1.81E-19
-9.60E-06,-0.00017571,0
-2.22E-05,-0.00017765,1.53E-19
-3.57E-05,-0.00017889,-6.42E-21
-5.01E-05,-0.00017923,-1.37E-19
-6.52E-05,-0.00017843,0
-8.06E-05,-0.00017622,7.16E-21
-9.60E-05,-0.00017243,6.44E-21
-0.00011085,-0.00016692,-1.03E-19
-0.00012476,-0.00015966,9.74E-20
-0.00013716,-0.0001508,0
-0.00014765,-0.00014054,0
-0.00015587,-0.00012922,0
-0.00016162,-0.00011727,6.95E-20
-0.00016485,-0.00010512,-6.68E-20
-0.00016567,-9.32E-05,-2.91E-22
-0.00016428,-8.18E-05,-5.96E-20
-0.00016102,-7.13E-05,5.80E-20
-0.00015625,-6.18E-05,-5.50E-20
-0.00015038,-5.33E-05,4.69E-20
-0.00014375,-4.59E-05,6.58E-21
-0.00013668,-3.95E-05,-5.67E-20
-0.00012946,-3.40E-05,6.56E-21
-0.00012227,-2.93E-05,4.90E-20
-0.00011528,-2.53E-05,0
-0.00010861,-2.19E-05,6.07E-21
-0.00010232,-1.89E-05,-6.05E-21
-9.65E-05,-1.64E-05,4.20E-20
-9.11E-05,-1.41E-05,-3.03E-20
-8.61E-05,-1.22E-05,-2.43E-20
-8.16E-05,-1.04E-05,1.85E-20
-7.75E-05,-8.77E-06,-6.38E-21
-7.38E-05,-7.29E-06,-2.58E-20
-7.05E-05,-5.92E-06,1.32E-20
-6.75E-05,-4.63E-06,0
-6.48E-05,-3.41E-06,-3.54E-21
-6.24E-05,-2.28E-06,2.92E-20
-6.03E-05,-1.23E-06,-6.07E-20
-5.85E-05,-2.81E-07,3.97E-21
-5.68E-05,5.52E-07,3.72E-20
-5.54E-05,1.24E-06,0
-5.41E-05,1.82E-06,1.83E-20
-5.30E-05,2.26E-06,-7.22E-21
-5.20E-05,2.57E-06,-2.03E-20
-5.12E-05,2.81E-06,-2.71E-21
-5.05E-05,3.01E-06,-2.87E-21
-4.98E-05,3.16E-06,6.08E-21
-4.93E-05,3.35E-06,9.69E-21
-4.89E-05,3.58E-06,-1.38E-20
-4.85E-05,3.82E-06,-1.48E-20
-4.82E-05,4.14E-06,3.16E-20
-4.79E-05,4.50E-06,-1.69E-20
-4.77E-05,4.88E-06,1.13E-21
-4.75E-05,5.26E-06,-1.22E-21
-4.74E-05,5.63E-06,1.30E-21
-4.73E-05,5.97E-06,1.40E-21
-4.72E-05,6.17E-06,1.07E-20
-4.71E-05,6.24E-06,-1.31E-20
-4.71E-05,6.23E-06,-7.08E-21
-4.70E-05,6.01E-06,7.64E-21
-4.70E-05,5.67E-06,1.03E-21
-4.70E-05,5.33E-06,1.11E-23
-4.70E-05,4.31E-06,6.08E-22
-4.70E-05,5.42E-07,0
-4.09E-05,-4.29E-05,-1.22E-21
9.54E-06,-9.65E-05,-1.12E-21
2.98E-05,-0.00012024,-1.05E-18
4.11E-05,-0.00013546,1.94E-18
4.72E-05,-0.00014606,-8.92E-19
5.06E-05,-0.00015477,-1.61E-21
5.18E-05,-0.00016226,-1.73E-23
5.11E-05,-0.00016876,2.74E-21
4.88E-05,-0.00017455,-2.49E-21
4.47E-05,-0.00017975,-3.31E-23
3.91E-05,-0.00018454,0
3.21E-05,-0.00018904,0
2.35E-05,-0.00019318,-4.64E-19
1.34E-05,-0.00019693,4.31E-19
1.86E-06,-0.00020031,0
-1.11E-05,-0.00020312,1.83E-19
-2.54E-05,-0.00020522,-1.71E-19
-4.10E-05,-0.00020638,-2.37E-21
-5.76E-05,-0.00020633,-1.37E-19
-7.50E-05,-0.00020484,1.32E-19
-9.27E-05,-0.00020159,-1.20E-19
-0.00011038,-0.00019641,1.10E-19
-0.00012744,-0.00018919,9.31E-20
-0.00014329,-0.00017993,-9.12E-20
-0.00015738,-0.00016878,0
-0.0001692,-0.00015602,0
-0.00017833,-0.00014209,7.26E-20
-0.00018456,-0.00012748,-1.27E-21
-0.00018783,-0.00011274,-1.38E-19
-0.00018827,-9.84E-05,6.57E-20
-0.00018616,-8.48E-05,-1.17E-20
-0.00018191,-7.24E-05,0
-0.00017595,-6.13E-05,7.21E-21
-0.00016873,-5.15E-05,6.70E-21
-0.00016069,-4.32E-05,-5.92E-20
-0.00015222,-3.61E-05,5.16E-20
-0.00014361,-3.01E-05,1.26E-20
-0.00013511,-2.52E-05,0
-0.00012689,-2.10E-05,6.01E-21
-0.00011907,-1.76E-05,0
-0.00011173,-1.47E-05,0
-0.00010492,-1.23E-05,0
-9.86E-05,-1.03E-05,-4.20E-20
-9.29E-05,-8.49E-06,4.85E-20
-8.77E-05,-6.95E-06,3.07E-20
