grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8
0.0012526,0.015412,-1.39E-19,0.034496,-0.0012675,-2.91E-21,-4.03E-20,-2.93E-20,-4.10E-38
0.0032163,0.015532,-3.37E-19,0.03327,-0.0032318,-4.13E-19,0,0,0
0.0050135,0.015339,4.13E-19,0.031989,-0.0050285,-7.00E-21,9.32E-18,6.21E-18,-4.64E-36
0.0066413,0.014871,-3.63E-19,0.03062,-0.0066568,3.79E-19,3.59E-19,-8.20E-20,4.56E-36
0.0080862,0.014157,-3.66E-19,0.029149,-0.008103,2.62E-19,3.40E-19,-9.85E-20,3.15E-36
0.0093366,0.013238,1.09E-19,0.027568,-0.0093517,4.82E-21,-8.15E-18,-4.85E-18,-3.12E-36
0.010368,0.012153,4.90E-19,0.025893,-0.010381,-2.51E-19,1.89E-19,1.03E-19,-3.18E-38
0.011164,0.010948,-1.38E-20,0.024153,-0.011174,8.48E-21,0,0,0
0.011711,0.0096721,-1.40E-19,0.022387,-0.01172,-9.44E-23,-1.16E-19,-5.66E-20,-4.05E-38
0.012015,0.008375,-1.95E-19,0.020636,-0.01202,-3.78E-21,-1.13E-19,-5.13E-20,-5.75E-40
0.012082,0.0071054,9.93E-20,0.018946,-0.012086,-3.50E-21,-1.17E-19,-4.56E-20,-2.59E-38
0.011939,0.005905,-3.69E-21,0.017356,-0.01194,-2.56E-21,1.07E-19,4.19E-20,9.86E-40
0.011615,0.004806,-3.17E-22,0.015898,-0.011614,3.39E-22,0,0,0
0.011146,0.0038298,-7.01E-21,0.014596,-0.011145,-1.33E-19,1.07E-19,3.27E-20,1.58E-40
0.01057,0.0029865,3.31E-19,0.013459,-0.010568,-6.56E-22,6.69E-18,1.89E-18,-1.53E-36
0.0099264,0.002276,-4.82E-19,0.012487,-0.0099229,3.56E-19,3.32E-19,-5.75E-20,4.15E-36
0.0092415,0.0016904,1.69E-19,0.011673,-0.0092395,-1.02E-19,-1.23E-17,-3.04E-18,-3.83E-36
0.0085466,0.0012166,1.76E-19,0.010999,-0.0085448,-2.31E-19,6.01E-18,1.42E-18,1.31E-36
0.0078606,0.000839,-1.91E-19,0.010444,-0.0078593,1.13E-19,0,0,0
0.007199,0.00054113,1.05E-19,0.0099848,-0.0071979,-1.57E-21,-1.80E-19,-3.52E-20,-5.68E-42
0.0065716,0.00030837,-2.06E-19,0.0095977,-0.0065709,-1.50E-20,1.82E-19,3.04E-20,-3.68E-38
0.005986,0.00012722,-2.47E-21,0.0092603,-0.0059853,3.16E-21,3.56E-19,5.61E-20,-2.27E-39
0.0054458,-1.28E-05,-1.77E-19,0.0089484,-0.0054452,1.17E-19,0,0,0
0.0049538,-0.00012058,2.50E-19,0.0086444,-0.004953,-2.30E-19,-5.48E-18,-6.94E-19,1.36E-36
0.0045095,-0.00020248,1.17E-20,0.0083304,-0.0045096,-8.87E-22,1.12E-17,1.36E-18,-2.61E-36
0.0041142,-0.00026379,-2.11E-20,0.0079918,-0.0041146,2.34E-19,-5.20E-18,-6.06E-19,1.38E-36
0.003767,-0.0003084,5.85E-20,0.00762,-0.0037666,-1.19E-19,0,0,0
0.0034644,-0.00033933,1.26E-19,0.0072083,-0.0034638,2.15E-21,3.50E-19,3.38E-20,-5.44E-39
0.0032031,-0.00035909,-3.20E-19,0.0067555,-0.0032029,1.38E-19,0,0,0
0.0029804,-0.00036989,1.98E-19,0.006261,-0.0029805,-1.56E-19,-5.60E-18,-4.34E-19,3.32E-37
0.002793,-0.00037343,2.47E-19,0.0057269,-0.0027928,-2.88E-19,6.34E-18,4.91E-19,-3.44E-37
0.0026354,-0.0003714,-1.25E-19,0.0051592,-0.0026357,3.27E-19,6.13E-18,4.11E-19,-1.11E-38
0.0025049,-0.00036519,-1.94E-19,0.0045617,-0.0025049,1.47E-19,-6.20E-18,-4.14E-19,-1.84E-37
0.0023979,-0.00035597,2.20E-19,0.003939,-0.0023971,-1.70E-19,1.92E-19,1.17E-20,-3.09E-38
0.002308,-0.00034464,-4.56E-20,0.0032959,-0.0023086,-9.38E-20,1.98E-19,1.08E-20,-2.78E-38
0.002236,-0.00033214,-1.74E-19,0.0026293,-0.0022364,4.06E-21,3.24E-18,1.63E-19,-4.91E-37
0.0021781,-0.00031885,7.16E-21,0.0019375,-0.0021784,3.34E-19,9.37E-21,-1.07E-20,1.65E-36
0.0021327,-0.0003054,-5.51E-21,0.001213,-0.0021324,-7.23E-21,-6.86E-18,-3.11E-19,-2.32E-36
0.002097,-0.00029217,-1.18E-19,0.0004412,-0.002097,-3.78E-19,-1.96E-21,1.02E-20,1.84E-36
0.0020719,-0.00027931,1.99E-19,-0.0003916,-0.0020714,3.63E-21,3.56E-18,1.46E-19,-7.06E-37
0.0020547,-0.00026687,8.99E-21,-0.0013073,-0.0020548,-3.79E-20,1.19E-19,4.31E-21,-2.44E-38
0.0020469,-0.00025503,-3.03E-20,-0.0023358,-0.0020468,2.02E-19,4.07E-18,1.35E-19,2.08E-38
0.0020474,-0.00024386,-1.79E-20,-0.0035033,-0.0020477,6.72E-20,-4.00E-18,-1.33E-19,-1.95E-38
0.0020572,-0.0002332,6.15E-20,-0.0048402,-0.0020575,6.02E-20,2.14E-18,6.18E-20,3.38E-37
0.0020768,-0.00022307,-9.14E-20,-0.006378,-0.0020764,1.11E-19,-4.48E-18,-1.25E-19,-9.78E-37
0.0021046,-0.0002134,2.11E-19,-0.00814,-0.0021047,-4.21E-19,-1.27E-19,1.15E-21,1.03E-36
0.0021421,-0.00020409,-1.70E-19,-0.010138,-0.0021421,-1.52E-20,2.38E-18,5.94E-20,-3.38E-37
0.0021881,-0.00019504,-1.14E-19,-0.012385,-0.0021879,1.72E-19,1.60E-19,3.62E-21,5.53E-38
0.002241,-0.00018613,1.01E-19,-0.014883,-0.002241,6.75E-21,-8.38E-20,-1.68E-21,7.59E-42
0.0022994,-0.00017728,1.02E-19,-0.017632,-0.0022993,-4.21E-21,8.76E-20,1.68E-21,-1.87E-38
0.0023608,-0.0001684,-1.21E-20,-0.020655,-0.0023603,1.65E-19,0,0,0
0.0024216,-0.00015938,-1.65E-19,-0.023985,-0.0024208,-1.99E-19,-1.48E-18,-2.18E-20,3.34E-38
0.0024771,-0.00015018,7.46E-20,-0.027697,-0.0024775,-1.59E-19,1.63E-18,2.41E-20,-3.55E-38
0.0025271,-0.00014071,6.19E-20,-0.031912,-0.0025266,1.99E-19,5.28E-20,6.46E-22,7.88E-39
0.0025649,-0.00013092,-6.45E-20,-0.036805,-0.0025643,-2.85E-19,0,0,0
0.002586,-0.00012075,-1.65E-20,-0.042633,-0.0025863,3.58E-19,1.87E-18,1.70E-20,4.31E-38
0.0025887,-0.0001101,2.59E-20,-0.049747,-0.0025881,4.66E-19,-2.01E-18,-1.82E-20,-6.39E-38
0.0025651,-9.89E-05,1.55E-20,-0.058641,-0.0025647,-5.86E-19,-9.20E-19,-5.93E-21,3.24E-38
0.0025112,-8.73E-05,-8.21E-20,-0.070004,-0.0025109,-4.35E-19,9.92E-19,6.48E-21,-1.89E-38
0.002422,-7.51E-05,4.48E-20,-0.084822,-0.0024209,5.66E-19,1.01E-18,4.28E-21,4.53E-38
0.0022893,-6.25E-05,2.45E-20,-0.10458,-0.0022893,2.53E-19,-1.13E-18,-4.79E-21,-3.80E-38
0.0021107,-4.97E-05,4.19E-20,-0.13167,-0.002111,-3.28E-19,0,0,0
0.0018794,-3.70E-05,-7.43E-20,-0.17037,-0.0018813,-1.24E-20,-3.49E-20,-7.07E-23,-4.23E-39
0.0015904,-2.49E-05,-1.30E-21,-0.22968,-0.0015855,-1.56E-20,1.71E-20,2.12E-23,-1.17E-42
0.0012302,-1.42E-05,3.08E-20,-0.33477,-0.0012066,-1.65E-19,0,0,0
0.00077134,-5.96E-06,-8.32E-20,-0.60238,-0.00067445,2.30E-19,8.61E-20,-1.53E-23,1.37E-39
-0.00036497,-4.95E-06,6.14E-20,-1.199,0.00022691,-4.29E-20,-7.51E-20,1.10E-23,-1.01E-39
-0.92121,-0.93349,3.19E-17,0.89302,0.90017,-3.02E-17,2.19E-17,2.20E-17,-7.40E-34
-0.32994,-0.34242,-6.76E-17,0.34245,0.34799,6.04E-17,-2.02E-17,-2.03E-17,6.82E-34
-0.13017,-0.11326,4.33E-17,0.15644,0.1315,-3.93E-17,0,0,0
-0.066308,-0.04495,-5.69E-18,0.097888,0.066276,5.49E-18,3.02E-17,2.91E-17,-7.46E-35
-0.03878,-0.016916,-6.26E-18,0.073266,0.03877,4.67E-18,-2.79E-17,-2.69E-17,6.89E-35
-0.024145,-0.0027927,7.23E-18,0.060632,0.024174,-5.96E-18,2.88E-17,2.63E-17,-1.03E-34
-0.015191,0.0051779,-7.53E-18,0.053249,0.015202,6.52E-18,1.29E-18,3.75E-19,1.59E-34
-0.0090834,0.0099507,6.10E-19,0.048456,0.0090816,1.41E-19,-2.59E-17,-2.29E-17,-5.83E-35
-0.0045493,0.012879,3.59E-19,0.045041,0.0045424,-7.61E-19,0,0,0
-0.00096399,0.014632,1.60E-18,0.04239,0.00095623,-1.23E-18,-2.52E-17,-1.99E-17,-5.99E-36
0.0019956,0.015573,1.24E-18,0.040169,-0.002007,-1.57E-18,2.34E-17,1.84E-17,5.52E-36
0.0045229,0.01592,-1.83E-18,0.038156,-0.0045359,2.17E-18,-4.24E-20,-3.23E-20,5.87E-42
0.0067185,0.01581,9.87E-19,0.036223,-0.0067321,-7.51E-19,-2.26E-17,-1.56E-17,-2.53E-36
0.0086194,0.015325,8.72E-19,0.034298,-0.0086373,-9.13E-19,2.11E-17,1.45E-17,2.37E-36
0.010254,0.014531,-7.84E-19,0.032331,-0.010267,7.60E-19,0,0,0
0.011624,0.013498,2.38E-19,0.030306,-0.011632,-2.61E-19,0,0,0
0.012714,0.012278,-2.08E-19,0.028233,-0.012722,2.21E-19,9.87E-18,5.40E-18,-2.72E-37
0.013522,0.010928,-5.65E-19,0.026131,-0.013529,4.66E-19,-9.22E-18,-5.05E-18,2.54E-37
0.014051,0.0095062,1.98E-19,0.024029,-0.014053,-2.15E-19,-9.26E-18,-4.45E-18,-2.43E-36
0.014302,0.0080708,2.64E-19,0.021973,-0.014301,-1.99E-19,-2.53E-19,1.67E-19,2.35E-36
0.014294,0.0066753,1.82E-19,0.020004,-0.014291,-3.16E-19,-2.29E-19,1.66E-19,3.67E-36
0.014054,0.0053654,-1.14E-19,0.018161,-0.014049,1.33E-19,1.63E-17,6.55E-18,-5.52E-36
0.01362,0.0041769,-3.45E-19,0.016478,-0.013612,3.07E-19,-7.74E-18,-2.99E-18,1.90E-36
0.013028,0.0031336,2.00E-19,0.014977,-0.01302,-1.38E-19,0,0,0
0.012325,0.0022464,-8.68E-20,0.01367,-0.012317,2.08E-21,0,0,0
0.011552,0.001515,-8.93E-21,0.012556,-0.011544,1.24E-19,-1.66E-19,-4.91E-20,-1.03E-38
0.010742,0.00092944,1.92E-19,0.011626,-0.010735,-1.14E-19,-7.10E-18,-1.83E-18,-4.86E-38
0.0099272,0.00047358,1.09E-20,0.010863,-0.0099206,-5.39E-21,6.77E-18,1.75E-18,2.77E-38
0.0091288,0.00012801,-2.12E-19,0.010245,-0.0091222,2.35E-21,-6.70E-18,-1.46E-18,-1.15E-37
0.0083605,-0.00012774,1.85E-19,0.0097508,-0.0083554,-1.15E-19,6.33E-18,1.38E-18,5.09E-38
0.0076344,-0.00031227,-1.45E-19,0.0093514,-0.0076305,2.18E-19,0,0,0
0.0069568,-0.00044218,6.40E-20,0.0090261,-0.0069533,-1.04E-19,-6.07E-18,-1.02E-18,-1.31E-38
0.006329,-0.00053122,-3.00E-20,0.0087513,-0.0063268,-1.07E-19,5.79E-18,9.72E-19,6.86E-38
0.0057548,-0.00059015,8.72E-21,0.0085032,-0.0057521,-9.48E-21,-1.84E-19,-2.80E-20,1.23E-39
0.0052313,-0.00062719,-4.89E-22,0.008266,-0.0052291,-1.42E-21,5.92E-18,7.67E-19,-1.18E-36
0.0047593,-0.00064821,-6.94E-20,0.0080222,-0.004757,1.10E-19,-1.87E-19,-8.49E-20,1.13E-36
0.0043362,-0.00065734,1.81E-19,0.0077565,-0.0043347,1.18E-19,8.17E-20,-4.59E-20,1.21E-36
0.0039617,-0.00065747,-1.14E-19,0.0074597,-0.0039604,2.02E-22,-5.66E-18,-6.21E-19,-1.21E-36
0.0036329,-0.00065075,1.17E-19,0.0071227,-0.003632,1.33E-20,0,0,0
0.0033484,-0.00063866,1.24E-21,0.006742,-0.0033466,-2.68E-19,-5.86E-18,-5.04E-19,1.44E-36
0.0031029,-0.00062215,-2.15E-21,0.0063159,-0.0031012,1.31E-20,1.17E-17,9.72E-19,-2.74E-36
0.0028938,-0.00060247,-1.70E-19,0.0058461,-0.0028923,4.16E-19,-5.98E-18,-4.77E-19,1.26E-36
0.0027171,-0.00058017,-2.65E-21,0.0053361,-0.002716,-3.01E-19,-6.21E-18,-4.27E-19,7.57E-38
0.0025693,-0.00055615,3.49E-19,0.0047897,-0.0025685,-1.46E-19,6.25E-18,4.30E-19,-1.75E-37
0.0024464,-0.00053104,-2.41E-19,0.004214,-0.002446,2.44E-19,0,0,0
0.0023457,-0.00050568,-4.45E-20,0.0036112,-0.0023448,-8.62E-20,-3.17E-18,-1.76E-19,-1.57E-38
0.0022633,-0.00048025,1.09E-19,0.0029833,-0.0022621,-8.55E-20,2.93E-18,1.63E-19,4.35E-38
0.0021951,-0.00045537,6.03E-20,0.0023318,-0.0021948,9.03E-20,0,0,0
0.0021418,-0.00043134,-8.98E-20,0.0016506,-0.0021409,-1.06E-21,-1.07E-19,-4.88E-21,1.69E-38
0.002099,-0.00040818,-6.56E-20,0.00093228,-0.0020987,-1.35E-19,0,0,0
0.002066,-0.0003863,-5.96E-20,0.00016407,-0.0020666,2.81E-19,3.63E-18,1.43E-19,7.18E-37
0.0020447,-0.00036558,1.09E-19,-0.00067309,-0.0020437,-3.12E-20,-7.28E-18,-2.77E-19,-1.26E-36
0.0020304,-0.00034595,6.04E-20,-0.0015979,-0.0020299,-2.74E-19,3.84E-18,1.41E-19,6.22E-37
0.0020242,-0.00032755,-2.39E-20,-0.0026389,-0.0020246,1.63E-19,-1.26E-19,-4.27E-21,2.74E-38
0.0020281,-0.00031026,-1.50E-20,-0.0038253,-0.0020278,1.06E-19,0,0,0
0.0020394,-0.00029398,8.76E-20,-0.0051826,-0.0020398,-1.37E-19,-2.19E-18,-6.07E-20,4.59E-38
0.0020607,-0.00027861,-7.50E-20,-0.0067443,-0.0020607,3.32E-20,2.37E-18,6.57E-20,-4.82E-38
0.0020907,-0.00026402,-1.36E-19,-0.0085287,-0.0020906,-2.16E-19,-2.38E-18,-5.70E-20,4.72E-37
0.0021288,-0.00025009,8.13E-20,-0.010547,-0.0021292,5.52E-20,5.16E-18,1.19E-19,-9.34E-37
0.0021753,-0.0002367,1.48E-19,-0.012812,-0.0021756,3.48E-19,-2.59E-18,-5.74E-20,4.15E-37
0.0022286,-0.0002237,-7.92E-20,-0.015328,-0.0022284,-2.04E-19,8.56E-20,1.71E-21,-7.74E-42
0.0022857,-0.00021095,4.27E-21,-0.018096,-0.0022856,7.63E-21,4.49E-20,7.87E-22,2.03E-42
0.0023445,-0.00019838,1.09E-20,-0.021143,-0.0023445,-1.50E-19,0,0,0
0.0024024,-0.00018587,-1.33E-19,-0.024517,-0.0024018,1.97E-19,1.46E-18,2.05E-20,5.19E-38
0.0024541,-0.00017335,4.11E-20,-0.02829,-0.0024542,3.72E-19,-1.66E-18,-2.34E-20,-4.25E-38
0.0024981,-0.00016073,9.60E-20,-0.032598,-0.002498,-4.64E-19,-1.73E-18,-1.94E-20,3.39E-38
0.0025298,-0.00014794,-6.09E-20,-0.037633,-0.0025292,-2.18E-19,1.82E-18,2.04E-20,-3.61E-38
0.0025439,-0.00013489,1.49E-19,-0.043651,-0.0025437,2.63E-19,0,0,0
0.0025369,-0.00012156,-5.20E-20,-0.051025,-0.0025368,1.94E-19,3.08E-20,2.34E-22,3.13E-39
0.0025035,-0.00010786,-8.24E-20,-0.060265,-0.0025039,-2.39E-19,-1.00E-18,-6.08E-21,1.97E-38
0.0024395,-9.38E-05,5.37E-20,-0.072065,-0.0024398,-1.90E-19,1.08E-18,6.54E-21,-2.11E-38
0.0023399,-7.94E-05,4.38E-20,-0.087444,-0.0023395,4.09E-19,0,0,0
0.0021984,-6.49E-05,-6.20E-20,-0.10791,-0.0021981,-7.70E-21,-5.45E-19,-1.62E-21,-4.85E-38
0.002012,-5.04E-05,5.70E-21,-0.13588,-0.0020121,-4.20E-19,2.13E-20,5.36E-22,1.21E-37
0.0017759,-3.63E-05,-2.40E-21,-0.17571,-0.0017781,1.30E-20,5.92E-19,1.26E-21,-7.41E-38
0.0014881,-2.33E-05,-1.35E-21,-0.23661,-0.0014838,2.64E-19,0,0,0
0.0011381,-1.22E-05,2.94E-20,-0.34442,-0.0011156,-1.58E-19,0,0,0
0.00069509,-3.90E-06,-1.98E-20,-0.61695,-0.00062372,2.98E-19,7.34E-20,-1.86E-23,1.07E-38
-0.00039565,-3.38E-06,-2.68E-20,-1.2127,0.00028591,-1.38E-19,-9.05E-20,2.24E-23,-1.22E-38
-1.0865,-1.0461,3.11E-17,1.1095,1.0584,-2.79E-17,1.37E-21,1.21E-21,-6.17E-38
-0.36117,-0.36257,-1.69E-17,0.4012,0.38604,1.17E-17,3.40E-17,3.25E-17,-3.36E-34
-0.13493,-0.11225,-2.84E-17,0.1801,0.13637,2.69E-17,-3.14E-17,-3.00E-17,3.10E-34
-0.063669,-0.040709,1.55E-17,0.11122,0.063467,-1.28E-17,7.78E-21,7.36E-21,-5.36E-38
-0.033236,-0.012361,-1.23E-18,0.082208,0.033182,-1.27E-20,0,0,0
-0.01733,0.001268,9.21E-19,0.067279,0.017345,1.06E-20,1.06E-20,9.76E-21,-4.99E-38
-0.0077521,0.0084697,-1.56E-20,0.058397,0.0077557,1.32E-21,-6.01E-21,-5.85E-21,-7.19E-40
-0.0013379,0.01238,9.44E-19,0.052438,0.0013212,-1.64E-18,0,0,0
0.0033164,0.014411,-1.19E-18,0.047995,-0.0033439,1.24E-18,3.02E-17,2.28E-17,-6.49E-36
0.0068792,0.015264,-9.65E-19,0.044383,-0.0069094,5.26E-19,-2.80E-17,-2.11E-17,6.02E-36
0.0096968,0.015323,8.00E-19,0.04123,-0.0097249,-4.01E-19,2.79E-17,1.92E-17,-3.49E-36
0.011955,0.014825,-1.71E-18,0.038325,-0.011985,1.83E-18,-2.59E-17,-1.78E-17,3.23E-36
0.013763,0.013921,4.55E-19,0.03555,-0.013787,-8.38E-19,-2.57E-17,-1.60E-17,-1.74E-35
0.015172,0.012729,1.50E-18,0.032845,-0.015193,-1.29E-18,-7.83E-19,3.41E-19,3.03E-35
0.016203,0.011331,-6.97E-20,0.030201,-0.016226,-1.97E-20,2.30E-17,1.35E-17,-1.31E-35
0.016889,0.0098089,-4.10E-19,0.02761,-0.016905,5.43E-19,1.15E-20,5.76E-21,2.14E-39
0.017248,0.0082369,1.21E-19,0.025098,-0.017256,1.50E-21,0,0,0
0.017296,0.0066786,-1.17E-19,0.0227,-0.017298,-1.58E-21,0,0,0
0.017069,0.0051936,-2.48E-19,0.020447,-0.017066,1.62E-19,2.01E-20,8.29E-21,-2.40E-43
0.016603,0.0038267,1.24E-19,0.018373,-0.016596,-1.43E-19,-9.60E-18,-3.83E-18,-1.22E-37
0.015942,0.0026135,1.36E-19,0.016506,-0.015933,-1.62E-19,9.04E-18,3.61E-18,1.11E-37
0.015131,0.0015755,1.88E-19,0.014859,-0.015123,1.07E-20,0,0,0
0.014226,0.00072008,-1.92E-19,0.013436,-0.014216,1.19E-19,8.55E-18,2.74E-18,-9.01E-38
0.013264,4.29E-05,-9.60E-21,0.012234,-0.013254,1.13E-20,-8.02E-18,-2.56E-18,8.66E-38
0.012282,-0.00047084,8.17E-21,0.011243,-0.012275,-9.67E-21,7.85E-18,2.15E-18,-6.98E-38
0.011315,-0.00084139,-9.32E-20,0.010436,-0.011308,1.23E-19,-7.39E-18,-2.02E-18,7.65E-38
0.010383,-0.0010928,-1.54E-20,0.0097925,-0.010377,-1.11E-19,0,0,0
0.0094973,-0.0012494,1.80E-19,0.0092881,-0.0094931,1.06E-21,-1.08E-19,-2.54E-20,2.05E-38
0.0086705,-0.0013336,-9.44E-20,0.0088934,-0.0086664,-3.66E-21,2.70E-20,5.30E-21,8.64E-41
0.0079037,-0.001365,1.04E-20,0.0085851,-0.0078997,1.87E-21,5.25E-20,9.51E-21,-8.88E-39
0.0071961,-0.00136,-2.37E-21,0.0083432,-0.007193,2.60E-21,-5.11E-20,-8.55E-21,-1.84E-43
0.0065477,-0.0013309,6.19E-20,0.0081454,-0.0065452,-1.13E-19,-9.78E-20,-1.64E-20,-1.92E-38
0.0059557,-0.0012872,7.35E-21,0.0079718,-0.0059539,-5.49E-21,6.26E-18,8.92E-19,-1.22E-36
0.0054176,-0.0012353,-1.66E-19,0.0078079,-0.0054168,1.07E-19,8.32E-20,-5.79E-20,1.16E-36
0.0049325,-0.0011798,4.74E-20,0.0076362,-0.0049311,1.15E-19,8.09E-20,-5.24E-20,1.21E-36
0.0044954,-0.0011235,1.01E-19,0.0074444,-0.0044946,3.66E-21,-5.81E-18,-7.03E-19,-1.12E-36
0.0041062,-0.0010681,5.70E-20,0.0072219,-0.0041054,-1.08E-19,0,0,0
0.0037621,-0.0010141,-6.19E-20,0.0069599,-0.003761,1.24E-19,-9.22E-20,-9.39E-21,-2.01E-38
0.0034596,-0.00096185,-1.74E-19,0.0066536,-0.0034591,-1.33E-19,-5.93E-18,-5.21E-19,4.51E-38
0.0031977,-0.00091144,-7.26E-20,0.006299,-0.0031969,-1.26E-19,5.98E-18,5.25E-19,-6.51E-38
0.0029721,-0.0008628,2.74E-19,0.0058967,-0.0029716,2.77E-19,0,0,0
0.0027806,-0.00081578,-2.37E-20,0.0054497,-0.0027797,-2.98E-19,-6.18E-18,-4.34E-19,1.50E-36
0.002618,-0.00077042,-1.49E-19,0.0049602,-0.0026177,1.11E-20,1.22E-17,8.28E-19,-2.96E-36
0.0024825,-0.00072669,4.48E-20,0.0044353,-0.0024821,2.97E-19,-6.15E-18,-4.02E-19,1.45E-36
0.0023706,-0.00068475,8.02E-20,0.0038787,-0.0023696,-2.43E-19,0,0,0
0.0022767,-0.00064462,-3.15E-20,0.003293,-0.002277,9.23E-20,3.19E-18,1.69E-19,2.06E-38
0.0022015,-0.00060659,-1.10E-19,0.0026806,-0.0022011,8.64E-20,-3.20E-18,-1.69E-19,-2.00E-38
0.0021404,-0.0005704,1.38E-19,0.0020411,-0.0021399,-2.06E-19,0,0,0
0.002091,-0.00053648,-3.27E-20,0.0013694,-0.0020911,1.23E-19,3.60E-18,1.55E-19,1.22E-38
0.0020531,-0.0005045,-2.76E-20,0.00065468,-0.0020532,1.14E-19,-3.59E-18,-1.55E-19,-3.03E-38
0.0020252,-0.00047447,1.24E-19,-0.00011275,-0.002025,-1.17E-19,-2.90E-20,-1.10E-21,1.03E-41
0.0020052,-0.00044645,-2.03E-19,-0.00095242,-0.0020056,-9.09E-22,-1.50E-19,-5.52E-21,-4.46E-38
0.0019952,-0.00042026,3.39E-20,-0.0018888,-0.0019948,-1.87E-19,-6.21E-20,-2.16E-21,1.21E-38
0.0019919,-0.00039568,1.93E-19,-0.0029446,-0.0019923,2.10E-19,4.13E-18,1.26E-19,1.08E-37
0.0019988,-0.00037262,-2.16E-19,-0.0041486,-0.0019981,1.79E-19,-4.31E-18,-1.32E-19,-1.12E-37
0.0020121,-0.00035101,1.20E-20,-0.0055293,-0.0020125,-7.83E-20,0,0,0
0.0020347,-0.00033063,1.14E-19,-0.0071133,-0.0020354,-3.05E-19,-2.40E-18,-5.94E-20,3.89E-37
0.0020669,-0.00031135,-6.26E-20,-0.0089217,-0.002067,-1.21E-19,4.89E-18,1.16E-19,-1.11E-36
0.0021068,-0.000293,9.60E-20,-0.010961,-0.0021066,7.10E-19,-1.06E-19,-6.78E-21,1.70E-36
0.002153,-0.00027543,-6.58E-20,-0.013245,-0.0021534,-2.53E-19,-5.39E-18,-1.09E-19,-1.42E-36
0.0022051,-0.00025848,4.22E-20,-0.015778,-0.0022057,-3.99E-19,2.82E-18,5.48E-20,4.25E-37
0.0022609,-0.00024201,-1.91E-20,-0.018569,-0.0022615,2.36E-19,-4.58E-20,-8.02E-22,-2.07E-42
0.0023167,-0.00022587,1.28E-20,-0.021648,-0.0023178,-1.78E-19,0,0,0
0.0023709,-0.00020998,5.66E-20,-0.025067,-0.0023716,1.08E-20,1.65E-18,2.21E-20,-2.19E-37
0.0024197,-0.00019424,-8.84E-20,-0.028914,-0.0024194,4.08E-19,-2.06E-20,-2.66E-21,4.77E-37
0.0024569,-0.00017855,-5.69E-20,-0.033329,-0.0024574,-2.68E-19,-1.81E-18,-2.15E-20,-2.84E-37
0.0024813,-0.00016284,7.25E-20,-0.038513,-0.0024817,7.46E-20,1.82E-18,1.68E-20,4.80E-38
0.0024884,-0.00014704,-1.91E-20,-0.044744,-0.0024882,4.24E-19,-1.97E-18,-1.81E-20,-5.42E-38
0.0024726,-0.0001311,2.08E-20,-0.052399,-0.0024725,-5.27E-19,-1.02E-18,-6.90E-21,1.01E-38
0.0024295,-0.00011497,-4.02E-20,-0.061997,-0.0024297,-1.73E-19,1.06E-18,7.16E-21,-1.43E-38
0.0023559,-9.87E-05,-5.12E-21,-0.074258,-0.0023554,2.11E-19,0,0,0
0.0022443,-8.23E-05,5.49E-20,-0.090216,-0.0022451,4.17E-22,8.75E-21,3.39E-23,1.29E-39
0.0020946,-6.60E-05,-6.10E-20,-0.1114,-0.0020948,-2.91E-21,0,0,0
0.0019019,-5.00E-05,3.26E-20,-0.14025,-0.0019025,5.21E-22,1.36E-20,3.39E-23,-4.39E-40
0.0016646,-3.49E-05,8.85E-22,-0.18121,-0.0016663,5.37E-21,0,0,0
0.0013793,-2.12E-05,4.44E-20,-0.24368,-0.0013766,2.14E-19,0,0,0
0.0010441,-9.79E-06,2.02E-21,-0.35419,-0.0010229,-3.60E-19,-2.30E-19,-3.46E-23,1.89E-38
0.00062141,-1.69E-06,2.16E-20,-0.63155,-0.00057515,-2.03E-19,2.53E-19,3.89E-23,-1.99E-38
-0.00041228,-1.40E-06,-3.46E-20,-1.2261,0.00032909,3.70E-19,0,0,0
-1.2741,-1.123,4.21E-17,1.4248,1.237,-4.59E-17,-1.79E-21,-1.53E-21,7.66E-38
-0.38026,-0.35858,-2.50E-17,0.47309,0.41289,3.16E-17,2.10E-21,1.93E-21,-3.92E-38
-0.12912,-0.101,-7.40E-18,0.20467,0.13016,5.59E-18,4.25E-17,3.58E-17,-9.94E-35
-0.052519,-0.032341,-8.83E-18,0.12277,0.051882,1.04E-17,-3.92E-17,-3.31E-17,9.18E-35
-0.020656,-0.0067996,4.93E-18,0.088375,0.020428,-5.93E-18,0,0,0
-0.0046145,0.0044874,-1.71E-22,0.070632,0.0045291,5.48E-22,5.63E-21,4.45E-21,-5.78E-42
0.0046309,0.0097237,-6.03E-22,0.059896,-0.004717,4.74E-22,-8.37E-21,-6.57E-21,-7.73E-42
0.010509,0.01195,2.15E-19,0.052478,-0.010597,-7.46E-22,0,0,0
0.014479,0.012529,2.24E-19,0.046802,-0.014564,2.07E-21,0,0,0
0.017242,0.012138,-3.70E-19,0.042106,-0.017317,-1.96E-21,0,0,0
0.019164,0.011151,3.17E-19,0.038001,-0.019222,1.03E-21,9.11E-21,5.82E-21,-6.00E-39
0.020438,0.0097989,-2.93E-19,0.034293,-0.020483,-1.44E-21,1.36E-20,8.52E-21,1.03E-38
