U:0,U:1,U:2
0.026228,-1.27E-05,-1.32E-22
0.025374,-1.70E-05,0
0.02441,-1.91E-05,0
0.023319,-1.91E-05,5.41E-21
0.022078,-1.71E-05,-6.09E-21
0.020656,-1.37E-05,0
0.019009,-9.32E-06,0
0.01706,-4.55E-06,2.17E-21
0.014655,-2.33E-07,-2.89E-21
0.011397,2.76E-06,2.22E-21
0.0055601,3.82E-06,-3.14E-21
-0.00057977,0.0005725,-2.33E-22
-0.0012259,0.0013021,-3.83E-19
-0.001471,0.0015779,2.09E-19
-0.0015479,0.0016795,-1.97E-22
-0.0015441,0.0017076,-1.96E-22
-0.0014841,0.0016913,-1.62E-22
-0.0013721,0.0016396,-1.42E-22
-0.0012029,0.0015548,0
-0.00096487,0.0014356,-6.30E-20
-0.00064034,0.0012792,1.22E-19
-0.00020568,0.001082,-5.94E-20
0.00036824,0.00084147,5.87E-20
0.0011139,0.00055746,4.52E-22
0.0020622,0.00023478,-5.55E-20
0.0032374,-0.0001156,-2.70E-20
0.0046504,-0.00047619,2.53E-20
0.0062926,-0.0008241,2.42E-20
0.0081313,-0.0011338,1.48E-22
0.010109,-0.0013813,-2.16E-20
0.01215,-0.0015492,1.99E-20
0.01417,-0.0016304,-3.75E-20
0.016089,-0.0016296,3.51E-20
0.017845,-0.0015616,-1.61E-20
0.019405,-0.0014464,-1.45E-20
0.02076,-0.0013046,2.80E-20
0.021925,-0.0011527,-1.29E-20
0.022927,-0.0010017,3.83E-22
0.023796,-0.0008576,0
0.024561,-0.00072257,0
0.025244,-0.00059723,1.03E-20
0.025864,-0.00048156,-9.49E-21
0.026432,-0.0003756,-1.02E-20
0.026958,-0.00027947,9.29E-21
0.027448,-0.00019336,0
0.027908,-0.00011732,0
0.028341,-5.13E-05,9.57E-21
0.028749,5.19E-06,-1.86E-20
0.029134,5.26E-05,9.63E-21
0.029497,9.16E-05,0
0.029839,0.00012298,0
0.030159,0.0001477,1.02E-20
0.030456,0.00016654,-1.01E-20
0.030729,0.00018029,-3.38E-22
0.030977,0.00018966,1.17E-20
0.031199,0.00019528,-1.24E-20
0.031393,0.00019769,0
0.031558,0.00019734,8.04E-22
0.031695,0.00019464,-1.27E-21
0.031801,0.00018993,0
0.031878,0.00018352,8.46E-21
0.031924,0.00017567,5.68E-23
0.03194,0.00016663,-1.68E-20
0.031926,0.00015661,8.93E-21
0.031881,0.00014576,1.02E-20
0.031804,0.00013425,-1.02E-20
0.031695,0.00012218,-5.54E-21
0.031552,0.00010965,1.20E-20
0.031373,9.67E-05,-1.26E-20
0.031156,8.36E-05,7.04E-21
0.0309,7.02E-05,-7.68E-21
0.030603,5.68E-05,-2.78E-22
0.030262,4.35E-05,9.10E-21
0.029876,3.05E-05,3.11E-22
0.029441,1.81E-05,0
0.028954,6.66E-06,3.69E-22
0.028411,-3.63E-06,6.84E-21
0.027805,-1.24E-05,-1.43E-20
0.027127,-1.94E-05,1.53E-20
0.026366,-2.43E-05,-8.12E-21
0.02551,-2.70E-05,0
0.024543,-2.76E-05,-5.04E-21
0.023447,-2.60E-05,-9.56E-25
0.022199,-2.26E-05,5.94E-21
0.02077,-1.78E-05,0
0.019116,-1.22E-05,-2.43E-22
0.01716,-6.39E-06,-1.86E-21
0.014752,-1.22E-06,2.50E-21
0.011497,2.40E-06,-2.59E-21
0.0056502,3.78E-06,3.14E-21
-0.00057808,0.00056739,5.17E-19
-0.0012678,0.0013187,0
-0.0015513,0.0016262,2.26E-19
-0.0016608,0.001756,-2.91E-19
-0.0016906,0.0018114,1.09E-19
-0.0016694,0.0018237,-2.07E-24
-0.0016052,0.001804,-7.69E-20
-0.0014973,0.0017556,6.99E-20
-0.0013395,0.0016786,-6.53E-20
-0.0011209,0.0015709,1.25E-19
-0.00082539,0.001429,1.02E-22
-0.00043141,0.0012492,1.33E-23
8.84E-05,0.0010281,-6.01E-20
0.00076625,0.00076397,-2.33E-22
0.0016359,0.00045935,-2.28E-22
0.0027273,0.00012242,0
0.0040604,-0.00023205,2.71E-20
0.0056382,-0.00058312,-5.10E-20
0.0074396,-0.00090582,2.36E-20
0.0094161,-0.001175,0
0.011495,-0.0013705,0
0.013586,-0.0014816,-3.03E-22
0.015601,-0.0015097,-1.89E-20
0.017464,-0.0014674,1.64E-20
0.019127,-0.0013743,0
0.020574,-0.0012514,1.41E-20
0.021814,-0.0011162,-3.98E-22
0.022875,-0.00098049,-1.26E-20
0.023789,-0.00085066,1.26E-20
0.024588,-0.00072911,-1.05E-20
0.025299,-0.00061634,6.72E-22
0.02594,-0.00051222,-9.29E-24
0.026526,-0.00041666,0
0.027068,-0.00032971,-9.76E-21
0.027572,-0.00025151,4.53E-22
0.028043,-0.00018212,1.00E-20
0.028485,-0.00012147,9.59E-21
0.0289,-6.93E-05,-1.92E-20
0.02929,-2.50E-05,9.65E-21
0.029656,1.19E-05,0
0.029999,4.21E-05,-9.62E-21
0.030316,6.64E-05,-8.12E-22
0.030609,8.56E-05,5.26E-22
0.030875,0.00010018,1.05E-20
0.031113,0.00011085,7.32E-22
0.031323,0.00011813,0
0.031504,0.00012248,-7.99E-22
0.031654,0.00012428,8.37E-22
0.031773,0.00012388,0
0.031862,0.00012161,4.60E-22
0.03192,0.00011771,9.75E-22
0.031947,0.00011244,-7.27E-21
0.031943,0.00010601,8.78E-21
0.031908,9.86E-05,-1.65E-24
0.031841,9.03E-05,-6.29E-22
0.031741,8.14E-05,0
0.031607,7.18E-05,7.32E-22
0.031438,6.18E-05,6.76E-21
0.03123,5.13E-05,-6.90E-21
0.030983,4.05E-05,-4.71E-22
0.030694,2.95E-05,8.21E-21
0.030362,1.85E-05,-1.85E-20
0.029983,7.70E-06,9.15E-21
0.029555,-2.60E-06,0
0.029074,-1.21E-05,0
0.028535,-2.05E-05,-7.95E-22
0.027932,-2.75E-05,-4.34E-22
0.027255,-3.28E-05,4.74E-22
0.026494,-3.60E-05,-4.16E-21
0.025636,-3.71E-05,4.84E-21
0.024665,-3.61E-05,0
0.023564,-3.30E-05,5.50E-21
0.022309,-2.81E-05,-2.47E-21
0.020874,-2.20E-05,-3.40E-21
0.019213,-1.52E-05,2.42E-22
0.017252,-8.27E-06,-2.55E-21
0.014841,-2.27E-06,7.08E-22
0.01159,1.97E-06,4.36E-21
0.0057365,3.71E-06,3.92E-22
-0.00058421,0.00056717,3.18E-22
-0.0013115,0.001336,4.43E-19
-0.0016249,0.0016663,2.43E-19
-0.0017578,0.0018158,-3.12E-19
-0.00181,0.0018897,2.31E-19
-0.0018133,0.0019213,-8.69E-24
-0.0017782,0.0019227,-8.10E-20
-0.0017066,0.0018985,7.27E-20
-0.0015956,0.0018496,-6.76E-20
-0.0014385,0.0017749,-3.79E-22
-0.0012246,0.0016718,-2.42E-22
-0.00093871,0.0015366,-2.43E-22
-0.00056041,0.0013654,0
-6.36E-05,0.0011543,2.36E-22
0.00058309,0.00090106,7.12E-22
0.0014141,0.00060696,0
0.002462,0.00027861,-4.54E-22
0.0037517,-7.08E-05,0
0.005293,-0.00042181,4.08E-22
0.0070726,-0.0007499,2.49E-20
0.0090492,-0.0010296,-2.32E-20
0.011153,-0.0012394,-2.18E-20
0.013292,-0.0013668,-1.16E-22
0.015372,-0.0014114,1.87E-20
0.017306,-0.0013849,1.68E-20
0.019038,-0.0013067,-1.56E-20
0.020545,-0.001198,-9.43E-22
0.021834,-0.0010766,8.77E-22
0.022931,-0.00095459,-8.02E-22
0.023873,-0.00083812,-7.53E-22
0.024692,-0.00072942,-7.13E-22
0.025418,-0.00062875,6.79E-22
0.026073,-0.00053581,0
0.02667,-0.00045036,0
0.02722,-0.00037238,-6.20E-22
0.027731,-0.00030196,-6.12E-22
0.028208,-0.00023916,0
0.028655,-0.00018388,6.13E-22
0.029073,-0.00013589,9.96E-21
0.029464,-9.48E-05,-1.06E-20
0.029829,-6.00E-05,3.67E-25
0.030168,-3.11E-05,1.12E-20
0.03048,-7.21E-06,-1.08E-20
0.030764,1.21E-05,1.20E-20
0.031019,2.74E-05,-1.74E-20
0.031245,3.92E-05,1.14E-20
0.031441,4.80E-05,6.60E-23
0.031605,5.41E-05,-6.59E-21
0.031737,5.79E-05,0
0.031839,5.96E-05,-8.25E-21
0.031908,5.96E-05,-5.71E-23
0.031946,5.80E-05,-2.09E-21
0.031952,5.52E-05,-4.98E-23
0.031927,5.11E-05,-6.26E-22
0.031869,4.61E-05,2.11E-20
0.031779,4.03E-05,-1.13E-20
0.031654,3.37E-05,-1.44E-21
0.031493,2.65E-05,-7.81E-22
0.031295,1.87E-05,-8.47E-22
0.031057,1.04E-05,8.32E-21
0.030777,1.90E-06,-8.05E-21
0.030452,-6.75E-06,8.81E-21
0.030081,-1.53E-05,-8.41E-21
0.029659,-2.35E-05,-5.92E-21
0.029184,-3.10E-05,5.03E-21
0.028649,-3.76E-05,3.93E-22
0.028049,-4.27E-05,-6.02E-21
0.027373,-4.62E-05,-5.41E-24
0.026612,-4.78E-05,8.24E-21
0.025752,-4.72E-05,-2.83E-22
0.024777,-4.45E-05,0
0.02367,-3.99E-05,5.46E-21
0.02241,-3.36E-05,-6.43E-21
0.020967,-2.61E-05,0
0.0193,-1.80E-05,0
0.017334,-1.01E-05,-1.97E-21
0.014921,-3.27E-06,2.10E-21
0.011676,1.57E-06,0
0.005819,3.68E-06,-3.93E-22
-0.00059281,0.00056969,-5.75E-19
-0.0013545,0.0013552,4.35E-22
-0.0016935,0.0017051,2.58E-19
-0.0018454,0.0018705,1.60E-22
-0.0019144,0.0019587,0
-0.0019349,0.0020044,0
-0.0019193,0.0020208,1.67E-22
-0.0018714,0.0020132,1.47E-22
-0.0017905,0.0019836,-1.36E-22
-0.0016724,0.0019315,-4.42E-24
-0.0015099,0.0018552,6.39E-20
-0.0012922,0.0017518,-1.25E-19
-0.0010044,0.0016176,6.20E-20
-0.00062643,0.0014484,0
-0.00013285,0.0012404,-3.15E-20
0.00050739,0.00099106,3.08E-20
0.0013289,0.00070119,-6.89E-24
0.0023651,0.00037667,0
0.0036434,2.98E-05,-8.87E-22
0.0051769,-0.00032042,2.69E-20
0.0069566,-0.00065005,1.73E-22
0.0089444,-0.00093348,-2.28E-20
0.011072,-0.0011487,-2.14E-20
0.013248,-0.0012826,2.04E-20
0.01537,-0.0013347,1.78E-21
0.017348,-0.0013164,1.11E-21
0.01912,-0.0012474,1.01E-21
0.020658,-0.0011491,-9.36E-22
0.02197,-0.0010392,0
0.023083,-0.00092932,0
0.024036,-0.00082508,0
0.024863,-0.00072825,0
0.025595,-0.00063878,0
0.026253,-0.00055618,-1.08E-20
0.026854,-0.0004801,1.04E-20
0.027408,-0.00041044,0
0.027921,-0.00034724,0
0.028399,-0.00029054,-1.07E-20
0.028846,-0.00024025,9.99E-21
0.029263,-0.00019617,1.09E-20
0.029651,-0.00015796,-9.62E-21
0.030011,-0.00012518,-6.60E-22
0.030342,-9.73E-05,1.09E-20
0.030645,-7.39E-05,-1.68E-20
0.030917,-5.44E-05,1.31E-20
0.031159,-3.84E-05,-1.13E-20
0.03137,-2.55E-05,-6.45E-23
0.031548,-1.54E-05,6.54E-21
0.031694,-7.64E-06,0
0.031807,-2.04E-06,0
0.031888,1.67E-06,-1.91E-21
0.031937,3.73E-06,1.01E-21
0.031954,4.34E-06,7.51E-21
0.031938,3.68E-06,-1.71E-20
0.03189,1.89E-06,7.91E-21
0.031808,-8.84E-07,1.31E-21
0.031692,-4.53E-06,7.09E-22
0.03154,-8.95E-06,0
0.031351,-1.40E-05,-5.84E-21
0.031121,-1.97E-05,-1.83E-21
0.03085,-2.58E-05,7.93E-21
0.030533,-3.21E-05,1.08E-21
0.030169,-3.84E-05,-1.19E-21
0.029754,-4.45E-05,6.49E-22
0.029284,-5.00E-05,7.11E-22
0.028754,-5.46E-05,-6.22E-21
0.028156,-5.79E-05,1.32E-20
0.027482,-5.96E-05,-7.93E-21
0.02672,-5.94E-05,-5.11E-22
0.025858,-5.72E-05,4.49E-21
0.024879,-5.29E-05,-4.31E-21
0.023767,-4.67E-05,-3.39E-22
0.0225,-3.89E-05,3.75E-22
0.021051,-3.00E-05,3.36E-21
0.019378,-2.08E-05,-3.81E-21
0.017408,-1.18E-05,-8.38E-22
0.014994,-4.24E-06,-2.43E-21
0.011755,1.18E-06,4.03E-21
0.0058978,3.66E-06,0
-0.00060774,0.00057912,-5.89E-22
-0.0014046,0.0013867,-4.81E-22
-0.0017664,0.0017557,2.67E-22
-0.0019332,0.0019352,-3.43E-22
-0.0020142,0.0020351,0
-0.0020459,0.0020916,0
-0.0020426,0.0021187,-1.71E-22
-0.0020094,0.0021228,0
-0.0019472,0.0021063,0
-0.0018538,0.0020694,2.63E-22
-0.0017242,0.0020113,-2.56E-22
-0.0015508,0.0019296,6.35E-20
-0.0013224,0.0018214,-9.68E-24
-0.0010239,0.0016828,-6.24E-20
-0.00063525,0.0015098,4.92E-22
-0.0001307,0.0012987,-4.94E-22
0.00052084,0.001047,4.85E-22
0.0013541,0.0007556,0
0.0024031,0.00043028,1.86E-21
0.0036957,8.33E-05,8.95E-22
0.0052461,-0.00026656,2.71E-20
0.0070461,-0.00059537,-2.60E-20
0.0090583,-0.00087766,-7.42E-22
0.011214,-0.0010916,-1.38E-21
0.013418,-0.0012247,-2.30E-20
0.015566,-0.0012772,1.77E-20
0.017564,-0.0012614,0
0.019349,-0.0011975,0
0.020893,-0.0011069,-1.52E-20
0.022206,-0.0010068,1.32E-20
0.023317,-0.00090778,0
0.024265,-0.00081463,-1.25E-20
0.025089,-0.00072855,2.36E-20
0.025818,-0.00064917,-2.40E-20
0.026474,-0.00057582,1.08E-20
0.027073,-0.00050808,1.20E-20
0.027624,-0.00044581,-1.03E-20
0.028136,-0.00038901,-1.29E-21
0.028611,-0.00033769,9.04E-21
0.029054,-0.00029178,-1.02E-20
0.029465,-0.0002511,-2.61E-21
0.029847,-0.00021538,1.07E-20
0.030198,-0.00018424,-1.08E-20
0.030519,-0.0001573,0
0.030809,-0.00013415,-1.45E-21
0.031066,-0.00011441,6.04E-21
0.031292,-9.77E-05,-6.22E-21
0.031484,-8.38E-05,0
0.031643,-7.23E-05,6.85E-21
0.031769,-6.30E-05,-7.14E-21
0.031862,-5.57E-05,9.43E-22
0.031921,-5.02E-05,7.99E-21
0.031948,-4.62E-05,-7.37E-21
0.031942,-4.36E-05,-1.01E-20
0.031903,-4.22E-05,1.56E-20
0.03183,-4.19E-05,-7.10E-21
0.031723,-4.27E-05,6.28E-21
0.03158,-4.43E-05,-6.79E-21
0.031399,-4.67E-05,0
0.031178,-4.98E-05,-5.37E-21
0.030914,-5.34E-05,7.81E-21
0.030606,-5.74E-05,-5.34E-22
0.030249,-6.15E-05,5.85E-22
0.02984,-6.55E-05,6.40E-22
0.029376,-6.90E-05,0
0.02885,-7.16E-05,0
0.028255,-7.31E-05,0
0.027582,-7.30E-05,4.63E-22
0.02682,-7.10E-05,5.08E-22
0.025955,-6.71E-05,-4.46E-21
0.024972,-6.12E-05,3.67E-21
0.023855,-5.34E-05,-3.37E-22
0.022582,-4.41E-05,-3.42E-25
0.021126,-3.39E-05,3.34E-21
0.019447,-2.35E-05,-4.26E-21
0.017474,-1.36E-05,5.55E-22
0.01506,-5.19E-06,0
0.011828,7.87E-07,0
0.0059733,3.66E-06,0
-0.00063246,0.00059828,1.21E-21
-0.0014685,0.001436,4.93E-22
-0.0018519,0.0018242,-2.83E-19
-0.0020313,0.0020162,1.82E-19
-0.0021207,0.0021256,-1.35E-19
-0.0021594,0.00219,1.08E-19
-0.002163,0.0022248,-9.21E-20
-0.002138,0.0022368,8.13E-20
-0.0020865,0.0022291,0
-0.0020076,0.0022025,0
-0.0018982,0.0021565,2.57E-22
-0.0017528,0.0020897,2.50E-22
-0.0015632,0.0019995,0
-0.0013178,0.0018829,0
-0.001001,0.0017359,6.18E-24
-0.00059203,0.0015546,-3.11E-20
-6.47E-05,0.0013354,3.17E-20
0.00061275,0.0010763,0
0.0014753,0.00077851,-1.93E-21
0.0025569,0.00044849,-3.08E-20
0.0038851,9.89E-05,2.84E-20
0.0054731,-0.000251,0
0.0073111,-0.00057721,-7.95E-22
0.0093593,-0.00085451,1.46E-21
0.011545,-0.001062,-2.05E-20
0.013771,-0.0011885,2.01E-20
0.015931,-0.0012361,1.88E-20
0.017929,-0.0012186,-3.58E-20
0.019703,-0.0011571,1.61E-20
0.02123,-0.0010725,9.33E-22
0.022523,-0.00098097,-1.77E-21
0.023616,-0.00089171,0
0.024549,-0.00080853,0
0.02536,-0.000732,1.47E-21
0.026079,-0.00066145,0
0.026727,-0.00059612,-1.37E-21
0.027319,-0.00053557,-9.43E-21
0.027864,-0.00047962,1.18E-20
0.028369,-0.00042825,1.31E-21
0.028838,-0.00038147,0
0.029273,-0.00033922,-5.08E-24
0.029676,-0.00030133,0
0.030047,-0.0002676,1.37E-21
0.030386,-0.00023772,-7.06E-21
0.030693,-0.00021141,7.21E-21
0.030967,-0.00018834,6.03E-21
0.031208,-0.00016823,1.62E-21
0.031414,-0.00015082,-6.46E-21
0.031586,-0.00013584,0
0.031724,-0.00012309,0
0.031828,-0.00011234,-7.50E-21
0.031898,-0.00010342,7.87E-21
0.031935,-9.61E-05,0
0.031939,-9.04E-05,8.91E-21
0.031909,-8.59E-05,-9.48E-21
0.031845,-8.27E-05,-2.36E-26
0.031746,-8.05E-05,-6.87E-22
0.031612,-7.94E-05,7.44E-22
0.031439,-7.92E-05,8.08E-22
0.031226,-7.97E-05,-1.13E-25
0.030971,-8.09E-05,0
0.03067,-8.26E-05,-1.05E-21
0.03032,-8.45E-05,0
0.029918,-8.63E-05,-6.33E-22
0.029459,-8.78E-05,0
0.028937,-8.85E-05,0
0.028345,-8.81E-05,0
0.027673,-8.62E-05,6.89E-21
0.02691,-8.25E-05,-1.21E-20
0.026043,-7.69E-05,4.99E-21
0.025057,-6.93E-05,1.75E-25
0.023934,-5.99E-05,6.71E-22
0.022654,-4.92E-05,-3.72E-22
0.021193,-3.77E-05,0
0.019509,-2.61E-05,4.24E-21
0.017532,-1.52E-05,-4.96E-21
0.01512,-6.11E-06,6.85E-22
0.011896,4.10E-07,1.98E-21
0.0060457,3.68E-06,-3.93E-21
-0.00066571,0.00062614,-4.38E-22
-0.0015436,0.0015002,5.23E-19
-0.0019475,0.001907,-2.92E-19
-0.0021379,0.0021098,1.89E-19
-0.0022341,0.0022264,-3.13E-24
-0.0022776,0.0022966,-2.17E-22
-0.0022855,0.0023365,7.39E-22
-0.002265,0.0023536,8.35E-20
-0.0022192,0.0023514,-7.60E-20
-0.0021484,0.0023315,0
-0.0020508,0.0022937,5.29E-22
-0.0019225,0.002237,-6.49E-20
-0.0017575,0.0021595,6.36E-20
-0.0015471,0.0020586,0
-0.0012792,0.0019309,5.42E-24
-0.00093717,0.0017726,0
-0.00049953,0.0015798,0
6.11E-05,0.0013492,0
0.00077709,0.0010793,9.82E-22
0.0016839,0.00077213,9.67E-22
0.0028151,0.00043508,2.97E-20
0.0041969,8.18E-05,-2.81E-20
0.0058398,-0.00026772,1.65E-21
0.00773,-0.00058915,0
0.0098227,-0.00085779,1.44E-21
0.01204,-0.0010542,-1.34E-21
0.014281,-0.0011695,1.98E-20
0.016436,-0.0012084,-1.49E-20
0.018413,-0.0011867,2.14E-21
0.020156,-0.0011259,0
0.021646,-0.0010463,1.84E-21
0.022904,-0.00096238,0
0.023966,-0.00088191,-1.64E-21
0.024874,-0.00080754,-1.24E-20
0.025665,-0.00073927,1.18E-20
0.026369,-0.00067624,1.14E-20
0.027005,-0.00061766,-1.10E-20
0.027586,-0.00056309,0
0.028121,-0.00051235,0
0.028617,-0.00046543,1.07E-20
0.029076,-0.00042232,-7.97E-21
0.0295,-0.00038296,9.54E-21
0.029891,-0.00034723,1.32E-22
0.030248,-0.00031497,-9.81E-21
0.030572,-0.00028596,-5.83E-21
0.030862,-0.00025998,5.96E-21
0.031117,-0.00023679,-9.34E-21
0.031338,-0.00021619,-5.74E-23
0.031523,-0.00019797,6.71E-21
0.031673,-0.00018195,8.85E-21
0.031789,-0.00016796,5.06E-23
0.03187,-0.00015582,-1.56E-20
0.031916,-0.00014539,-4.57E-23
0.031929,-0.00013653,-4.33E-23
0.031908,-0.00012909,5.84E-21
0.031853,-0.00012295,1.24E-21
0.031763,-0.00011803,-1.83E-23
0.031636,-0.0001142,1.03E-20
0.031472,-0.00011137,-7.17E-21
0.031267,-0.00010942,-7.83E-21
0.03102,-0.00010822,6.64E-21
0.030726,-0.00010758,1.04E-21
0.030384,-0.00010728,0
0.029988,-0.00010702,-1.25E-21
0.029535,-0.00010646,4.82E-21
0.029017,-0.00010524,-6.04E-21
0.028427,-0.00010296,-6.65E-21
0.027757,-9.93E-05,9.09E-22
0.026993,-9.38E-05,1.30E-20
0.026123,-8.65E-05,-9.37E-21
0.025133,-7.72E-05,4.85E-21
0.024005,-6.63E-05,-5.34E-21
0.022719,-5.42E-05,8.87E-21
0.021252,-4.13E-05,-6.60E-21
0.019563,-2.86E-05,3.75E-21
0.017584,-1.68E-05,-1.50E-25
0.015173,-7.00E-06,-3.40E-21
0.011959,4.87E-08,9.85E-22
0.0061152,3.73E-06,4.72E-21
-0.00070296,0.00065705,-6.59E-19
-0.0016221,0.0015665,1.07E-18
-0.0020446,0.0019888,-3.00E-19
-0.0022452,0.0022004,-1.94E-19
-0.0023481,0.002323,1.44E-19
-0.0023965,0.0023976,0
-0.0024081,0.0024412,4.20E-24
-0.0023912,0.002462,0
-0.0023494,0.0024638,0
-0.0022836,0.0024485,0
-0.0021932,0.0024165,-6.86E-20
-0.0020754,0.0023672,2.83E-23
-0.0019261,0.0022991,6.33E-20
-0.0017385,0.00221,6.23E-20
-0.0015034,0.0020972,-9.51E-20
-0.0012078,0.001957,3.03E-20
-0.00083434,0.0017858,-3.15E-20
-0.00036014,0.0015797,9.63E-22
0.00024336,0.0013358,6.50E-20
0.0010097,0.0010533,-6.40E-20
0.0019744,0.00073535,-1.01E-22
0.0031702,0.00039067,3.11E-20
0.0046208,3.42E-05,1.74E-21
0.0063325,-0.00031305,1.63E-21
0.0082854,-0.00062653,-1.51E-21
0.010427,-0.00088243,2.39E-20
0.012674,-0.0010635,-4.16E-20
0.014919,-0.0011639,1.68E-20
0.017054,-0.0011915,-2.23E-21
0.018991,-0.0011639,-1.88E-20
0.020682,-0.0011031,1.75E-20
0.02212,-0.001028,1.83E-21
0.02333,-0.00095106,1.70E-21
0.024351,-0.0008784,-1.30E-20
0.025228,-0.00081163,-8.95E-23
0.025995,-0.00075032,2.21E-20
0.026679,-0.00069349,-1.28E-20
0.027299,-0.0006404,0
0.027867,-0.00059064,-9.64E-21
0.02839,-0.00054406,1.08E-20
0.028873,-0.00050063,-1.35E-21
0.029319,-0.00046033,-9.64E-21
0.029729,-0.00042315,9.66E-21
0.030105,-0.00038898,1.42E-21
0.030445,-0.0003577,-2.91E-21
0.030751,-0.00032918,-1.50E-21
0.031021,-0.00030325,1.55E-21
0.031256,-0.00027975,0
0.031454,-0.00025855,-8.42E-21
0.031617,-0.00023948,1.23E-20
0.031743,-0.00022242,4.93E-23
0.031835,-0.00020723,-7.74E-21
0.031891,-0.00019378,8.23E-21
0.031914,-0.00018194,-1.74E-20
0.031902,-0.00017161,8.11E-21
0.031855,-0.00016266,-4.99E-21
0.031773,-0.000155,5.35E-21
0.031655,-0.00014854,-4.36E-21
0.031498,-0.00014316,6.29E-21
0.031301,-0.00013876,0
0.031062,-0.0001352,9.38E-22
0.030776,-0.00013229,8.23E-21
0.03044,-0.00012981,-1.01E-20
0.030051,-0.00012747,1.24E-21
0.029603,-0.00012492,-4.77E-21
0.029089,-0.00012177,5.99E-21
0.028502,-0.00011763,8.25E-22
0.027833,-0.00011212,8.07E-25
0.027068,-0.00010494,-4.99E-21
0.026196,-9.59E-05,9.87E-21
0.025201,-8.50E-05,-4.22E-21
0.024068,-7.26E-05,0
0.022777,-5.90E-05,2.94E-21
0.021304,-4.49E-05,-2.46E-21
0.019611,-3.11E-05,3.73E-21
0.01763,-1.84E-05,-3.82E-21
0.015222,-7.85E-06,0
0.012017,-2.93E-07,3.92E-21
0.0061822,3.80E-06,-2.36E-21
-0.00074366,0.00068404,6.79E-19
-0.0017031,0.001618,-5.43E-19
-0.0021417,0.0020491,0
-0.0023518,0.0022663,1.98E-19
-0.0024613,0.0023932,4.96E-22
-0.0025148,0.0024714,-1.17E-19
-0.0025306,0.0025185,-3.86E-22
-0.0025174,0.0025427,0
-0.0024792,0.0025483,0
-0.0024174,0.0025374,-7.31E-20
-0.002332,0.0025106,-4.98E-22
-0.0022211,0.0024677,1.33E-19
-0.0020817,0.0024076,-6.36E-20
-0.0019088,0.0023286,-6.24E-20
-0.0016953,0.0022281,6.32E-20
-0.0014311,0.0021032,9.67E-22
-0.0011023,0.0019503,-3.23E-20
-0.00069031,0.0017656,-1.01E-21
-0.00017093,0.0015455,3.10E-20
0.00048591,0.0012875,0
0.0013148,0.00099201,-3.13E-20
0.0023509,0.0006635,2.64E-20
0.0036257,0.00031231,1.02E-23
0.0051589,-4.50E-05,2.55E-20
0.0069507,-0.00038637,-2.53E-20
0.008973,-0.00068726,-2.95E-21
0.011164,-0.00092536,-1.92E-20
0.013432,-0.0010864,2.01E-20
0.015668,-0.0011685,0
0.017763,-0.0011828,2.17E-21
0.019641,-0.0011487,-2.02E-21
0.021264,-0.0010877,-1.89E-21
0.022636,-0.0010168,-1.61E-20
0.023788,-0.00094622,1.35E-20
0.024763,-0.00088041,0
0.025603,-0.00082007,1.54E-20
0.026343,-0.00076447,-1.38E-21
0.027005,-0.00071264,-1.14E-20
0.027606,-0.00066389,-1.40E-21
0.028158,-0.00061788,2.78E-21
0.028665,-0.00057448,0
0.029133,-0.00053366,-1.39E-21
0.029563,-0.00049543,-1.27E-20
0.029957,-0.00045976,9.93E-21
0.030314,-0.0004266,1.46E-21
0.030636,-0.00039589,3.00E-21
0.03092,-0.00036752,0
0.031169,-0.00034141,-6.46E-21
0.03138,-0.00031745,1.62E-21
0.031555,-0.00029555,5.22E-21
0.031693,-0.0002756,0
0.031795,-0.00025751,1.93E-21
0.031861,-0.00024117,-2.04E-21
0.031893,-0.00022649,0
0.031889,-0.00021336,1.15E-21
0.031851,-0.00020169,1.23E-21
0.031777,-0.00019138,1.33E-21
0.031666,-0.00018234,1.43E-21
0.031518,-0.00017448,0
0.031329,-0.00016767,0
0.031097,-0.0001618,-7.43E-21
0.030818,-0.00015666,8.13E-21
0.03049,-0.00015204,5.59E-21
0.030106,-0.00014764,5.72E-24
0.029663,-0.00014312,1.36E-21
0.029154,-0.00013807,-6.70E-21
0.02857,-0.00013209,-8.19E-22
0.027901,-0.0001248,-9.02E-22
0.027136,-0.00011588,0
0.026261,-0.00010517,1.54E-24
0.025263,-9.27E-05,0
0.024124,-7.87E-05,0
0.022827,-6.37E-05,0
0.021349,-4.84E-05,-4.91E-21
0.019652,-3.35E-05,2.86E-25
0.01767,-1.99E-05,4.34E-21
0.015265,-8.73E-06,0
0.012071,-6.82E-07,-3.89E-21
0.0062464,3.84E-06,-3.08E-25
-0.00079042,0.00070539,-1.38E-21
-0.0017892,0.0016483,5.47E-19
-0.0022405,0.0020783,-3.08E-19
-0.0024584,0.0022961,0
-0.002574,0.0024245,-5.77E-22
-0.0026327,0.0025049,0
-0.0026531,0.0025546,-1.01E-19
-0.002644,0.0025819,8.89E-20
-0.0026095,0.0025912,0
-0.0025516,0.0025847,-5.83E-22
-0.0024702,0.0025631,5.43E-22
-0.0023644,0.0025265,-5.18E-22
-0.0022316,0.0024741,-6.50E-20
-0.0020681,0.0024044,6.21E-20
-0.0018684,0.0023154,-3.21E-20
-0.0016246,0.0022043,3.10E-20
