"coords:0","coords:1","coords:2"
4.6099,1.0953,0.05
4.609,1.1605,0.05
4.608,1.2269,0.05
4.6071,1.2943,0.05
4.6062,1.3625,0.05
4.6052,1.4311,0.05
4.6043,1.5,0.05
4.6033,1.5689,0.05
4.6023,1.6375,0.05
4.6014,1.7057,0.05
4.6005,1.7731,0.05
4.5995,1.8395,0.05
4.5986,1.9047,0.05
4.5977,1.9685,0.05
4.5969,2.0308,0.05
4.596,2.0913,0.05
4.5952,2.1499,0.05
4.5944,2.2065,0.05
4.5937,2.261,0.05
4.593,2.3133,0.05
4.5923,2.3634,0.05
4.5916,2.4113,0.05
4.591,2.4568,0.05
4.5904,2.5001,0.05
4.5898,2.5411,0.05
4.5892,2.5799,0.05
4.5887,2.6165,0.05
4.5883,2.651,0.05
4.5878,2.6834,0.05
4.5874,2.7139,0.05
4.587,2.7424,0.05
4.5866,2.769,0.05
4.5863,2.794,0.05
4.586,2.8172,0.05
4.5857,2.8389,0.05
4.5854,2.8591,0.05
4.5851,2.8778,0.05
4.5849,2.8952,0.05
4.5846,2.9114,0.05
4.5844,2.9264,0.05
4.5842,2.9403,0.05
4.5841,2.9531,0.05
4.5839,2.965,0.05
4.5837,2.976,0.05
4.5836,2.9861,0.05
4.5835,2.9955,0.05
4.6894,0.0045,0.05
4.6892,0.013875,0.05
4.6891,0.024027,0.05
4.6889,0.035015,0.05
4.6887,0.046901,0.05
4.6885,0.059749,0.05
4.6883,0.07363,0.05
4.6881,0.088613,0.05
4.6878,0.10477,0.05
4.6875,0.12219,0.05
4.6872,0.14094,0.05
4.6869,0.16111,0.05
4.6866,0.18278,0.05
4.6862,0.20603,0.05
4.6858,0.23096,0.05
4.6854,0.25763,0.05
4.685,0.28615,0.05
4.6845,0.31658,0.05
4.684,0.349,0.05
4.6834,0.38349,0.05
4.6829,0.4201,0.05
4.6823,0.4589,0.05
4.6816,0.49991,0.05
4.681,0.54319,0.05
4.6802,0.58874,0.05
4.6795,0.63658,0.05
4.6787,0.68667,0.05
4.6779,0.739,0.05
4.677,0.7935,0.05
4.6762,0.85011,0.05
4.6752,0.90872,0.05
4.6743,0.96922,0.05
4.6733,1.0315,0.05
4.6723,1.0953,0.05
4.6713,1.1605,0.05
4.6703,1.2269,0.05
4.6692,1.2943,0.05
4.6681,1.3625,0.05
4.6671,1.4311,0.05
4.666,1.5,0.05
4.6649,1.5689,0.05
4.6638,1.6375,0.05
4.6628,1.7057,0.05
4.6617,1.7731,0.05
4.6607,1.8395,0.05
4.6597,1.9047,0.05
4.6587,1.9685,0.05
4.6577,2.0308,0.05
4.6568,2.0913,0.05
4.6558,2.1499,0.05
4.655,2.2065,0.05
4.6541,2.261,0.05
4.6533,2.3133,0.05
4.6525,2.3634,0.05
4.6518,2.4113,0.05
4.651,2.4568,0.05
4.6504,2.5001,0.05
4.6497,2.5411,0.05
4.6491,2.5799,0.05
4.6485,2.6165,0.05
4.648,2.651,0.05
4.6475,2.6834,0.05
4.647,2.7139,0.05
4.6466,2.7424,0.05
4.6462,2.769,0.05
4.6458,2.794,0.05
4.6454,2.8172,0.05
4.6451,2.8389,0.05
4.6448,2.8591,0.05
4.6445,2.8778,0.05
4.6442,2.8952,0.05
4.6439,2.9114,0.05
4.6437,2.9264,0.05
4.6435,2.9403,0.05
4.6433,2.9531,0.05
4.6431,2.965,0.05
4.6429,2.976,0.05
4.6428,2.9861,0.05
4.6426,2.9955,0.05
4.7537,0.0045,0.05
4.7535,0.013875,0.05
4.7534,0.024027,0.05
4.7532,0.035015,0.05
4.753,0.046901,0.05
4.7528,0.059749,0.05
4.7525,0.07363,0.05
4.7523,0.088613,0.05
4.752,0.10477,0.05
4.7517,0.12219,0.05
4.7513,0.14094,0.05
4.751,0.16111,0.05
4.7506,0.18278,0.05
4.7502,0.20603,0.05
4.7498,0.23096,0.05
4.7493,0.25763,0.05
4.7488,0.28615,0.05
4.7483,0.31658,0.05
4.7477,0.349,0.05
4.7471,0.38349,0.05
4.7465,0.4201,0.05
4.7458,0.4589,0.05
4.7451,0.49991,0.05
4.7444,0.54319,0.05
4.7436,0.58874,0.05
4.7427,0.63658,0.05
4.7419,0.68667,0.05
4.741,0.739,0.05
4.74,0.7935,0.05
4.739,0.85011,0.05
4.738,0.90872,0.05
4.737,0.96922,0.05
4.7359,1.0315,0.05
4.7348,1.0953,0.05
4.7336,1.1605,0.05
4.7325,1.2269,0.05
4.7313,1.2943,0.05
4.7301,1.3625,0.05
4.7289,1.4311,0.05
4.7277,1.5,0.05
4.7265,1.5689,0.05
4.7254,1.6375,0.05
4.7242,1.7057,0.05
4.723,1.7731,0.05
4.7218,1.8395,0.05
4.7207,1.9047,0.05
4.7196,1.9685,0.05
4.7185,2.0308,0.05
4.7175,2.0913,0.05
4.7165,2.1499,0.05
4.7155,2.2065,0.05
4.7145,2.261,0.05
4.7136,2.3133,0.05
4.7127,2.3634,0.05
4.7119,2.4113,0.05
4.7111,2.4568,0.05
4.7104,2.5001,0.05
4.7097,2.5411,0.05
4.709,2.5799,0.05
4.7084,2.6165,0.05
4.7078,2.651,0.05
4.7072,2.6834,0.05
4.7067,2.7139,0.05
4.7062,2.7424,0.05
4.7057,2.769,0.05
4.7053,2.794,0.05
4.7049,2.8172,0.05
4.7045,2.8389,0.05
4.7041,2.8591,0.05
4.7038,2.8778,0.05
4.7035,2.8952,0.05
4.7032,2.9114,0.05
4.703,2.9264,0.05
4.7027,2.9403,0.05
4.7025,2.9531,0.05
4.7023,2.965,0.05
4.7021,2.976,0.05
4.7019,2.9861,0.05
4.7018,2.9955,0.05
4.8181,0.0045,0.05
4.8179,0.013875,0.05
4.8177,0.024027,0.05
4.8175,0.035015,0.05
4.8172,0.046901,0.05
4.817,0.059749,0.05
4.8167,0.07363,0.05
4.8164,0.088613,0.05
4.8161,0.10477,0.05
4.8158,0.12219,0.05
4.8154,0.14094,0.05
4.8151,0.16111,0.05
4.8146,0.18278,0.05
4.8142,0.20603,0.05
4.8137,0.23096,0.05
4.8132,0.25763,0.05
4.8127,0.28615,0.05
4.8121,0.31658,0.05
4.8115,0.349,0.05
4.8108,0.38349,0.05
4.8101,0.4201,0.05
4.8094,0.4589,0.05
4.8086,0.49991,0.05
4.8078,0.54319,0.05
4.8069,0.58874,0.05
4.806,0.63658,0.05
4.805,0.68667,0.05
4.804,0.739,0.05
4.803,0.7935,0.05
4.8019,0.85011,0.05
4.8008,0.90872,0.05
4.7996,0.96922,0.05
4.7984,1.0315,0.05
4.7972,1.0953,0.05
4.796,1.1605,0.05
4.7947,1.2269,0.05
4.7934,1.2943,0.05
4.7921,1.3625,0.05
4.7908,1.4311,0.05
4.7895,1.5,0.05
4.7882,1.5689,0.05
4.7869,1.6375,0.05
4.7856,1.7057,0.05
4.7843,1.7731,0.05
4.783,1.8395,0.05
4.7818,1.9047,0.05
4.7805,1.9685,0.05
4.7793,2.0308,0.05
4.7782,2.0913,0.05
4.7771,2.1499,0.05
4.776,2.2065,0.05
4.775,2.261,0.05
4.774,2.3133,0.05
4.773,2.3634,0.05
4.7721,2.4113,0.05
4.7712,2.4568,0.05
4.7704,2.5001,0.05
4.7696,2.5411,0.05
4.7689,2.5799,0.05
4.7682,2.6165,0.05
4.7675,2.651,0.05
4.7669,2.6834,0.05
4.7663,2.7139,0.05
4.7658,2.7424,0.05
4.7652,2.769,0.05
4.7648,2.794,0.05
4.7643,2.8172,0.05
4.7639,2.8389,0.05
4.7635,2.8591,0.05
4.7632,2.8778,0.05
4.7628,2.8952,0.05
4.7625,2.9114,0.05
4.7622,2.9264,0.05
4.762,2.9403,0.05
4.7617,2.9531,0.05
4.7615,2.965,0.05
4.7613,2.976,0.05
4.7611,2.9861,0.05
4.7609,2.9955,0.05
4.8824,0.0045,0.05
4.8822,0.013875,0.05
4.882,0.024027,0.05
4.8818,0.035015,0.05
4.8815,0.046901,0.05
4.8812,0.059749,0.05
4.881,0.07363,0.05
4.8806,0.088613,0.05
4.8803,0.10477,0.05
4.8799,0.12219,0.05
4.8796,0.14094,0.05
4.8791,0.16111,0.05
4.8787,0.18278,0.05
4.8782,0.20603,0.05
4.8777,0.23096,0.05
4.8771,0.25763,0.05
4.8765,0.28615,0.05
4.8759,0.31658,0.05
4.8752,0.349,0.05
4.8745,0.38349,0.05
4.8737,0.4201,0.05
4.8729,0.4589,0.05
4.8721,0.49991,0.05
4.8712,0.54319,0.05
4.8702,0.58874,0.05
4.8692,0.63658,0.05
4.8682,0.68667,0.05
4.8671,0.739,0.05
4.866,0.7935,0.05
4.8648,0.85011,0.05
4.8636,0.90872,0.05
4.8623,0.96922,0.05
4.861,1.0315,0.05
4.8597,1.0953,0.05
4.8583,1.1605,0.05
4.8569,1.2269,0.05
4.8555,1.2943,0.05
4.8541,1.3625,0.05
4.8527,1.4311,0.05
4.8512,1.5,0.05
4.8498,1.5689,0.05
4.8484,1.6375,0.05
4.8469,1.7057,0.05
4.8455,1.7731,0.05
4.8442,1.8395,0.05
4.8428,1.9047,0.05
4.8415,1.9685,0.05
4.8402,2.0308,0.05
4.8389,2.0913,0.05
4.8377,2.1499,0.05
4.8365,2.2065,0.05
4.8354,2.261,0.05
4.8343,2.3133,0.05
4.8332,2.3634,0.05
4.8322,2.4113,0.05
4.8313,2.4568,0.05
4.8304,2.5001,0.05
4.8295,2.5411,0.05
4.8287,2.5799,0.05
4.828,2.6165,0.05
4.8272,2.651,0.05
4.8266,2.6834,0.05
4.8259,2.7139,0.05
4.8253,2.7424,0.05
4.8248,2.769,0.05
4.8243,2.794,0.05
4.8238,2.8172,0.05
4.8233,2.8389,0.05
4.8229,2.8591,0.05
4.8225,2.8778,0.05
4.8222,2.8952,0.05
4.8218,2.9114,0.05
4.8215,2.9264,0.05
4.8212,2.9403,0.05
4.821,2.9531,0.05
4.8207,2.965,0.05
4.8205,2.976,0.05
4.8203,2.9861,0.05
4.8201,2.9955,0.05
4.9467,0.0045,0.05
4.9465,0.013875,0.05
4.9463,0.024027,0.05
4.9461,0.035015,0.05
4.9458,0.046901,0.05
4.9455,0.059749,0.05
4.9452,0.07363,0.05
4.9448,0.088613,0.05
4.9445,0.10477,0.05
4.9441,0.12219,0.05
4.9437,0.14094,0.05
4.9432,0.16111,0.05
4.9427,0.18278,0.05
4.9422,0.20603,0.05
4.9416,0.23096,0.05
4.941,0.25763,0.05
4.9404,0.28615,0.05
4.9397,0.31658,0.05
4.939,0.349,0.05
4.9382,0.38349,0.05
4.9374,0.4201,0.05
4.9365,0.4589,0.05
4.9356,0.49991,0.05
4.9346,0.54319,0.05
4.9336,0.58874,0.05
4.9325,0.63658,0.05
4.9313,0.68667,0.05
4.9302,0.739,0.05
4.9289,0.7935,0.05
4.9277,0.85011,0.05
4.9263,0.90872,0.05
4.925,0.96922,0.05
4.9236,1.0315,0.05
4.9221,1.0953,0.05
4.9206,1.1605,0.05
4.9191,1.2269,0.05
4.9176,1.2943,0.05
4.9161,1.3625,0.05
4.9145,1.4311,0.05
4.913,1.5,0.05
4.9114,1.5689,0.05
4.9099,1.6375,0.05
4.9083,1.7057,0.05
4.9068,1.7731,0.05
4.9053,1.8395,0.05
4.9038,1.9047,0.05
4.9024,1.9685,0.05
4.901,2.0308,0.05
4.8996,2.0913,0.05
4.8983,2.1499,0.05
4.897,2.2065,0.05
4.8958,2.261,0.05
4.8946,2.3133,0.05
4.8935,2.3634,0.05
4.8924,2.4113,0.05
4.8914,2.4568,0.05
4.8904,2.5001,0.05
4.8895,2.5411,0.05
4.8886,2.5799,0.05
4.8878,2.6165,0.05
4.887,2.651,0.05
4.8863,2.6834,0.05
4.8856,2.7139,0.05
4.8849,2.7424,0.05
4.8843,2.769,0.05
4.8838,2.794,0.05
4.8832,2.8172,0.05
4.8828,2.8389,0.05
4.8823,2.8591,0.05
4.8819,2.8778,0.05
4.8815,2.8952,0.05
4.8811,2.9114,0.05
4.8808,2.9264,0.05
4.8805,2.9403,0.05
4.8802,2.9531,0.05
4.8799,2.965,0.05
4.8797,2.976,0.05
4.8794,2.9861,0.05
4.8792,2.9955,0.05
5.0111,0.0045,0.05
5.0109,0.013875,0.05
5.0106,0.024027,0.05
5.0103,0.035015,0.05
5.0101,0.046901,0.05
5.0097,0.059749,0.05
5.0094,0.07363,0.05
5.009,0.088613,0.05
5.0086,0.10477,0.05
5.0082,0.12219,0.05
5.0078,0.14094,0.05
5.0073,0.16111,0.05
5.0067,0.18278,0.05
5.0062,0.20603,0.05
5.0056,0.23096,0.05
5.0049,0.25763,0.05
5.0042,0.28615,0.05
5.0035,0.31658,0.05
5.0027,0.349,0.05
5.0019,0.38349,0.05
5.001,0.4201,0.05
5,0.4589,0.05
4.999,0.49991,0.05
4.998,0.54319,0.05
4.9969,0.58874,0.05
4.9957,0.63658,0.05
4.9945,0.68667,0.05
4.9932,0.739,0.05
4.9919,0.7935,0.05
4.9905,0.85011,0.05
4.9891,0.90872,0.05
4.9876,0.96922,0.05
4.9861,1.0315,0.05
4.9846,1.0953,0.05
4.983,1.1605,0.05
4.9814,1.2269,0.05
4.9797,1.2943,0.05
4.9781,1.3625,0.05
4.9764,1.4311,0.05
4.9747,1.5,0.05
4.973,1.5689,0.05
4.9714,1.6375,0.05
4.9697,1.7057,0.05
4.9681,1.7731,0.05
4.9665,1.8395,0.05
4.9649,1.9047,0.05
4.9633,1.9685,0.05
4.9618,2.0308,0.05
4.9603,2.0913,0.05
4.9589,2.1499,0.05
4.9575,2.2065,0.05
4.9562,2.261,0.05
4.955,2.3133,0.05
4.9537,2.3634,0.05
4.9526,2.4113,0.05
4.9515,2.4568,0.05
4.9504,2.5001,0.05
4.9494,2.5411,0.05
4.9485,2.5799,0.05
4.9476,2.6165,0.05
4.9467,2.651,0.05
4.946,2.6834,0.05
4.9452,2.7139,0.05
4.9445,2.7424,0.05
4.9439,2.769,0.05
4.9433,2.794,0.05
4.9427,2.8172,0.05
4.9422,2.8389,0.05
4.9417,2.8591,0.05
4.9412,2.8778,0.05
4.9408,2.8952,0.05
4.9404,2.9114,0.05
4.94,2.9264,0.05
4.9397,2.9403,0.05
4.9394,2.9531,0.05
4.9391,2.965,0.05
4.9388,2.976,0.05
4.9386,2.9861,0.05
4.9384,2.9955,0.05
5.0754,0.0045,0.05
5.0752,0.013875,0.05
5.0749,0.024027,0.05
5.0746,0.035015,0.05
5.0743,0.046901,0.05
5.074,0.059749,0.05
5.0736,0.07363,0.05
5.0732,0.088613,0.05
5.0728,0.10477,0.05
5.0724,0.12219,0.05
5.0719,0.14094,0.05
5.0713,0.16111,0.05
5.0708,0.18278,0.05
5.0702,0.20603,0.05
5.0695,0.23096,0.05
5.0688,0.25763,0.05
5.0681,0.28615,0.05
5.0673,0.31658,0.05
5.0665,0.349,0.05
5.0656,0.38349,0.05
5.0646,0.4201,0.05
5.0636,0.4589,0.05
5.0625,0.49991,0.05
5.0614,0.54319,0.05
5.0602,0.58874,0.05
5.059,0.63658,0.05
5.0577,0.68667,0.05
5.0563,0.739,0.05
5.0549,0.7935,0.05
5.0534,0.85011,0.05
5.0519,0.90872,0.05
5.0503,0.96922,0.05
5.0487,1.0315,0.05
5.047,1.0953,0.05
5.0453,1.1605,0.05
5.0436,1.2269,0.05
5.0418,1.2943,0.05
5.0401,1.3625,0.05
5.0383,1.4311,0.05
5.0365,1.5,0.05
5.0347,1.5689,0.05
5.0329,1.6375,0.05
5.0311,1.7057,0.05
5.0294,1.7731,0.05
5.0276,1.8395,0.05
5.0259,1.9047,0.05
5.0243,1.9685,0.05
5.0226,2.0308,0.05
5.0211,2.0913,0.05
5.0195,2.1499,0.05
5.0181,2.2065,0.05
5.0166,2.261,0.05
5.0153,2.3133,0.05
5.014,2.3634,0.05
5.0127,2.4113,0.05
5.0115,2.4568,0.05
5.0104,2.5001,0.05
5.0094,2.5411,0.05
5.0083,2.5799,0.05
5.0074,2.6165,0.05
5.0065,2.651,0.05
5.0056,2.6834,0.05
5.0049,2.7139,0.05
5.0041,2.7424,0.05
5.0034,2.769,0.05
5.0028,2.794,0.05
5.0022,2.8172,0.05
5.0016,2.8389,0.05
5.0011,2.8591,0.05
5.0006,2.8778,0.05
5.0001,2.8952,0.05
4.9997,2.9114,0.05
4.9993,2.9264,0.05
4.999,2.9403,0.05
4.9986,2.9531,0.05
4.9983,2.965,0.05
4.998,2.976,0.05
4.9978,2.9861,0.05
4.9975,2.9955,0.05
5.1398,0.0045,0.05
5.1395,0.013875,0.05
5.1392,0.024027,0.05
5.1389,0.035015,0.05
5.1386,0.046901,0.05
5.1382,0.059749,0.05
5.1378,0.07363,0.05
5.1374,0.088613,0.05
5.137,0.10477,0.05
5.1365,0.12219,0.05
5.136,0.14094,0.05
5.1354,0.16111,0.05
5.1348,0.18278,0.05
5.1342,0.20603,0.05
5.1335,0.23096,0.05
5.1327,0.25763,0.05
5.1319,0.28615,0.05
5.1311,0.31658,0.05
5.1302,0.349,0.05
5.1292,0.38349,0.05
5.1282,0.4201,0.05
5.1271,0.4589,0.05
5.126,0.49991,0.05
5.1248,0.54319,0.05
5.1235,0.58874,0.05
5.1222,0.63658,0.05
5.1208,0.68667,0.05
5.1194,0.739,0.05
5.1178,0.7935,0.05
5.1163,0.85011,0.05
5.1146,0.90872,0.05
5.113,0.96922,0.05
5.1112,1.0315,0.05
5.1095,1.0953,0.05
5.1076,1.1605,0.05
5.1058,1.2269,0.05
5.1039,1.2943,0.05
5.102,1.3625,0.05
5.1001,1.4311,0.05
5.0982,1.5,0.05
5.0963,1.5689,0.05
5.0944,1.6375,0.05
5.0925,1.7057,0.05
5.0906,1.7731,0.05
5.0888,1.8395,0.05
5.087,1.9047,0.05
5.0852,1.9685,0.05
5.0835,2.0308,0.05
5.0818,2.0913,0.05
5.0802,2.1499,0.05
5.0786,2.2065,0.05
5.0771,2.261,0.05
5.0756,2.3133,0.05
5.0742,2.3634,0.05
5.0729,2.4113,0.05
5.0716,2.4568,0.05
5.0704,2.5001,0.05
5.0693,2.5411,0.05
5.0682,2.5799,0.05
5.0672,2.6165,0.05
5.0662,2.651,0.05
5.0653,2.6834,0.05
5.0645,2.7139,0.05
5.0637,2.7424,0.05
5.063,2.769,0.05
5.0623,2.794,0.05
5.0616,2.8172,0.05
5.061,2.8389,0.05
5.0605,2.8591,0.05
5.0599,2.8778,0.05
5.0594,2.8952,0.05
5.059,2.9114,0.05
5.0586,2.9264,0.05
5.0582,2.9403,0.05
5.0578,2.9531,0.05
5.0575,2.965,0.05
5.0572,2.976,0.05
5.0569,2.9861,0.05
5.0567,2.9955,0.05
5.2041,0.0045,0.05
5.2038,0.013875,0.05
5.2035,0.024027,0.05
5.2032,0.035015,0.05
5.2029,0.046901,0.05
5.2025,0.059749,0.05
5.2021,0.07363,0.05
5.2016,0.088613,0.05
5.2011,0.10477,0.05
5.2006,0.12219,0.05
5.2001,0.14094,0.05
5.1995,0.16111,0.05
5.1988,0.18278,0.05
5.1982,0.20603,0.05
5.1974,0.23096,0.05
5.1966,0.25763,0.05
5.1958,0.28615,0.05
5.1949,0.31658,0.05
5.1939,0.349,0.05
5.1929,0.38349,0.05
5.1918,0.4201,0.05
5.1907,0.4589,0.05
5.1895,0.49991,0.05
5.1882,0.54319,0.05
5.1869,0.58874,0.05
5.1855,0.63658,0.05
5.184,0.68667,0.05
5.1824,0.739,0.05
5.1808,0.7935,0.05
5.1791,0.85011,0.05
5.1774,0.90872,0.05
5.1756,0.96922,0.05
5.1738,1.0315,0.05
5.1719,1.0953,0.05
5.17,1.1605,0.05
5.168,1.2269,0.05
5.166,1.2943,0.05
5.164,1.3625,0.05
5.162,1.4311,0.05
5.16,1.5,0.05
5.1579,1.5689,0.05
5.1559,1.6375,0.05
5.1539,1.7057,0.05
5.1519,1.7731,0.05
5.1499,1.8395,0.05
5.148,1.9047,0.05
5.1461,1.9685,0.05
5.1443,2.0308,0.05
5.1425,2.0913,0.05
5.1408,2.1499,0.05
5.1391,2.2065,0.05
5.1375,2.261,0.05
5.136,2.3133,0.05
5.1345,2.3634,0.05
5.1331,2.4113,0.05
5.1317,2.4568,0.05
5.1304,2.5001,0.05
5.1292,2.5411,0.05
5.1281,2.5799,0.05
5.127,2.6165,0.05
5.126,2.651,0.05
5.125,2.6834,0.05
5.1241,2.7139,0.05
5.1233,2.7424,0.05
5.1225,2.769,0.05
5.1218,2.794,0.05
5.1211,2.8172,0.05
5.1204,2.8389,0.05
5.1198,2.8591,0.05
5.1193,2.8778,0.05
5.1188,2.8952,0.05
5.1183,2.9114,0.05
5.1179,2.9264,0.05
5.1174,2.9403,0.05
5.1171,2.9531,0.05
5.1167,2.965,0.05
5.1164,2.976,0.05
5.1161,2.9861,0.05
5.1158,2.9955,0.05
5.2685,0.0045,0.05
5.2682,0.013875,0.05
5.2678,0.024027,0.05
5.2675,0.035015,0.05
5.2671,0.046901,0.05
5.2667,0.059749,0.05
5.2663,0.07363,0.05
5.2658,0.088613,0.05
5.2653,0.10477,0.05
5.2648,0.12219,0.05
5.2642,0.14094,0.05
5.2636,0.16111,0.05
5.2629,0.18278,0.05
5.2622,0.20603,0.05
5.2614,0.23096,0.05
5.2605,0.25763,0.05
5.2596,0.28615,0.05
5.2587,0.31658,0.05
5.2577,0.349,0.05
5.2566,0.38349,0.05
5.2555,0.4201,0.05
5.2542,0.4589,0.05
5.253,0.49991,0.05
5.2516,0.54319,0.05
5.2502,0.58874,0.05
5.2487,0.63658,0.05
5.2471,0.68667,0.05
5.2455,0.739,0.05
5.2438,0.7935,0.05
5.242,0.85011,0.05
5.2402,0.90872,0.05
5.2383,0.96922,0.05
5.2364,1.0315,0.05
5.2344,1.0953,0.05
5.2323,1.1605,0.05
5.2302,1.2269,0.05
5.2281,1.2943,0.05
5.226,1.3625,0.05
5.2239,1.4311,0.05
5.2217,1.5,0.05
5.2196,1.5689,0.05
5.2174,1.6375,0.05
5.2153,1.7057,0.05
5.2132,1.7731,0.05
5.2111,1.8395,0.05
5.2091,1.9047,0.05
5.2071,1.9685,0.05
5.2051,2.0308,0.05
5.2032,2.0913,0.05
5.2014,2.1499,0.05
5.1996,2.2065,0.05
5.1979,2.261,0.05
5.1963,2.3133,0.05
5.1947,2.3634,0.05
5.1932,2.4113,0.05
5.1918,2.4568,0.05
5.1904,2.5001,0.05
5.1892,2.5411,0.05
5.188,2.5799,0.05
5.1868,2.6165,0.05
5.1857,2.651,0.05
5.1847,2.6834,0.05
5.1838,2.7139,0.05
5.1829,2.7424,0.05
5.182,2.769,0.05
5.1813,2.794,0.05
5.1805,2.8172,0.05
5.1799,2.8389,0.05
5.1792,2.8591,0.05
5.1786,2.8778,0.05
5.1781,2.8952,0.05
5.1776,2.9114,0.05
5.1771,2.9264,0.05
5.1767,2.9403,0.05
5.1763,2.9531,0.05
5.1759,2.965,0.05
5.1756,2.976,0.05
5.1753,2.9861,0.05
5.175,2.9955,0.05
5.3328,0.0045,0.05
5.3325,0.013875,0.05
5.3322,0.024027,0.05
5.3318,0.035015,0.05
5.3314,0.046901,0.05
5.331,0.059749,0.05
5.3305,0.07363,0.05
5.33,0.088613,0.05
5.3295,0.10477,0.05
5.3289,0.12219,0.05
5.3283,0.14094,0.05
5.3276,0.16111,0.05
5.3269,0.18278,0.05
5.3261,0.20603,0.05
5.3253,0.23096,0.05
5.3244,0.25763,0.05
5.3235,0.28615,0.05
5.3225,0.31658,0.05
5.3214,0.349,0.05
5.3203,0.38349,0.05
5.3191,0.4201,0.05
5.3178,0.4589,0.05
5.3164,0.49991,0.05
5.315,0.54319,0.05
5.3135,0.58874,0.05
5.3119,0.63658,0.05
5.3103,0.68667,0.05
5.3086,0.739,0.05
5.3068,0.7935,0.05
5.3049,0.85011,0.05
5.303,0.90872,0.05
5.301,0.96922,0.05
5.2989,1.0315,0.05
5.2968,1.0953,0.05
5.2947,1.1605,0.05
5.2925,1.2269,0.05
5.2902,1.2943,0.05
5.288,1.3625,0.05
5.2857,1.4311,0.05
5.2835,1.5,0.05
5.2812,1.5689,0.05
5.2789,1.6375,0.05
5.2767,1.7057,0.05
5.2744,1.7731,0.05
5.2723,1.8395,0.05
5.2701,1.9047,0.05
5.268,1.9685,0.05
5.2659,2.0308,0.05
5.2639,2.0913,0.05
5.262,2.1499,0.05
5.2601,2.2065,0.05
5.2583,2.261,0.05
5.2566,2.3133,0.05
5.255,2.3634,0.05
5.2534,2.4113,0.05
5.2519,2.4568,0.05
5.2505,2.5001,0.05
5.2491,2.5411,0.05
5.2478,2.5799,0.05
5.2466,2.6165,0.05
5.2455,2.651,0.05
5.2444,2.6834,0.05
5.2434,2.7139,0.05
5.2425,2.7424,0.05
5.2416,2.769,0.05
5.2408,2.794,0.05
5.24,2.8172,0.05
5.2393,2.8389,0.05
5.2386,2.8591,0.05
5.238,2.8778,0.05
5.2374,2.8952,0.05
5.2369,2.9114,0.05
5.2364,2.9264,0.05
5.2359,2.9403,0.05
5.2355,2.9531,0.05
5.2351,2.965,0.05
5.2348,2.976,0.05
5.2344,2.9861,0.05
5.2341,2.9955,0.05
5.3971,0.0045,0.05
5.3968,0.013875,0.05
5.3965,0.024027,0.05
5.3961,0.035015,0.05
5.3957,0.046901,0.05
5.3952,0.059749,0.05
5.3947,0.07363,0.05
5.3942,0.088613,0.05
5.3937,0.10477,0.05
5.3931,0.12219,0.05
5.3924,0.14094,0.05
5.3917,0.16111,0.05
5.3909,0.18278,0.05
5.3901,0.20603,0.05
5.3893,0.23096,0.05
5.3883,0.25763,0.05
5.3874,0.28615,0.05
5.3863,0.31658,0.05
5.3852,0.349,0.05
5.384,0.38349,0.05
5.3827,0.4201,0.05
5.3814,0.4589,0.05
5.3799,0.49991,0.05
5.3784,0.54319,0.05
5.3768,0.58874,0.05
5.3752,0.63658,0.05
5.3734,0.68667,0.05
5.3716,0.739,0.05
5.3697,0.7935,0.05
5.3678,0.85011,0.05
5.3657,0.90872,0.05
5.3636,0.96922,0.05
5.3615,1.0315,0.05
5.3593,1.0953,0.05
5.357,1.1605,0.05
5.3547,1.2269,0.05
5.3523,1.2943,0.05
5.35,1.3625,0.05
5.3476,1.4311,0.05
5.3452,1.5,0.05
5.3428,1.5689,0.05
5.3404,1.6375,0.05
5.3381,1.7057,0.05
5.3357,1.7731,0.05
5.3334,1.8395,0.05
5.3311,1.9047,0.05
5.3289,1.9685,0.05
5.3268,2.0308,0.05
5.3247,2.0913,0.05
5.3226,2.1499,0.05
5.3207,2.2065,0.05
5.3188,2.261,0.05
5.317,2.3133,0.05
5.3152,2.3634,0.05
5.3135,2.4113,0.05
5.312,2.4568,0.05
5.3105,2.5001,0.05
5.309,2.5411,0.05
5.3077,2.5799,0.05
5.3064,2.6165,0.05
5.3052,2.651,0.05
5.3041,2.6834,0.05
5.303,2.7139,0.05
5.302,2.7424,0.05
5.3011,2.769,0.05
5.3003,2.794,0.05
5.2994,2.8172,0.05
5.2987,2.8389,0.05
5.298,2.8591,0.05
5.2973,2.8778,0.05
5.2967,2.8952,0.05
5.2962,2.9114,0.05
5.2957,2.9264,0.05
5.2952,2.9403,0.05
5.2947,2.9531,0.05
5.2943,2.965,0.05
5.2939,2.976,0.05
5.2936,2.9861,0.05
5.2933,2.9955,0.05
5.4615,0.0045,0.05
5.4611,0.013875,0.05
5.4608,0.024027,0.05
5.4604,0.035015,0.05
5.4599,0.046901,0.05
5.4595,0.059749,0.05
5.459,0.07363,0.05
5.4584,0.088613,0.05
5.4578,0.10477,0.05
5.4572,0.12219,0.05
5.4565,0.14094,0.05
5.4558,0.16111,0.05
5.455,0.18278,0.05
5.4541,0.20603,0.05
5.4532,0.23096,0.05
5.4522,0.25763,0.05
5.4512,0.28615,0.05
5.4501,0.31658,0.05
5.4489,0.349,0.05
5.4477,0.38349,0.05
5.4463,0.4201,0.05
